SampleID,Deseq_ABHD1,Deseq_ABLIM1,Deseq_ACADVL,Deseq_ACAT2,Deseq_ACOT8,Deseq_ACPT,Deseq_ACSM3,Deseq_ACTB,Deseq_ACTG1,Deseq_ACTL10,Deseq_ADAR,Deseq_ADCY3,Deseq_ADD3,Deseq_AEBP1,Deseq_AGAP2,Deseq_AGER,Deseq_AHNAK,Deseq_AHR,Deseq_ALG1,Deseq_ALG1L9P,proteome_HPR,proteome_PROZ,proteome_SERPINF2,proteome_FCGBP,proteome_TGFBI,proteome_CPB2,proteome_IL1RAP,proteome_SAA1,proteome_VCL,proteome_KV320.2,proteome_CFHR2,proteome_KV139,proteome_ORM2,proteome_IGHD,proteome_DBH,proteome_APOC4,proteome_PRG4.1,proteome_IGHG4,proteome_LV144,proteome_C1R,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_209.1184_8.2,metabolome_nHILIC_296.0378_11,metabolome_nRPLC_315.2539_9.7,metabolome_nRPLC_155.0713_4.9,metabolome_pRPLC_526.2924_9.8,metabolome_pHILIC_189.1233_8.4,metabolome_nRPLC_287.2227_10.2,metabolome_nRPLC_227.1289_6.9,metabolome_pRPLC_169.0971_1.6,metabolome_nRPLC_215.1288_6.8,metabolome_nRPLC_432.1927_8.8,metabolome_nRPLC_131.0714_1.6,metabolome_nRPLC_243.1601_8,metabolome_nHILIC_191.0561_8.5,metabolome_pHILIC_200.128_6.8,metabolome_nHILIC_241.087_1.1,metabolome_nRPLC_567.3177_9.2,metabolome_nHILIC_218.1032_6.5,metabolome_nRPLC_283.1088_9.6,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZVC4YUG-04,0.716355593,-0.750250943,-0.423166178,-0.077048415,-0.019567146,0.130906337,-0.893975482,-0.44061422,-0.586010968,-1.973401737,0.954428575,-0.029262,0.140194094,0.549239872,-1.460070443,0.589096363,-0.597509269,-0.039196705,-0.621891033,0.222997288,0.635645812,0.626130746,0.087603733,-2.964836954,-0.396371634,-0.263970336,-1.291041806,0.608905936,0.72236267,1.060811945,0.452768708,-1.505198958,0.697594771,1.074250046,-0.476693726,-0.37570641,0.347218105,1.077024806,0.247935567,-0.837925215,2.161778445,-0.169731418,0.22477677,-1.271477187,-0.066992171,-1.400196668,-0.115311993,-0.788814441,1.763530866,0.729115055,1.293936093,-1.052592441,0.019620689,2.062385798,0.719985694,-0.408919487,-0.680982257,-1.434068933,0.315791366,-1.46415111,-0.512016655,0.765275338,0.764104718,-0.796206046,-0.441847079,-0.43872602,0.151648609,0.162484353,0.162484353,-0.931661999,0.0686805,0.333333949,-0.435737694,-0.329299648,-0.763141252,-0.313937902,-0.417286832,-0.329431469,-0.381644481,1.447881649,-0.424852576,2.074278949,-0.117260856,0.623792223,-0.129213205,-0.42941767,0.348294408,-0.456332877,-0.08050844,-0.60984135,0.374911614,0
ZVM4N7A-07,-2.015683746,-0.750250943,-0.443345636,-6.268547004,-3.645094035,-3.262293478,-3.484707516,-1.769133469,-1.277189793,-1.973401737,-0.930092594,-7.103387558,2.040129801,-1.827334876,-1.460070443,-2.3473679,-0.643224199,0.941053648,-7.466568734,-3.141578394,1.339693747,-0.073404565,-0.045294579,0.759202088,0.254392769,0.083876856,-3.20918808,3.030934077,-1.578749332,0.572130284,2.53849351,-0.554211986,0.583919743,-0.041360635,-0.473568703,0.100615303,1.50222974,0.835306053,0.125074252,1.858301901,-0.003882269,0.225620095,0.56640127,-1.409523659,0.162902089,0.222656861,1.5720899,-0.25873814,-0.185113131,-0.084877064,-0.458332776,-1.022396609,-0.368844699,-0.568318347,0.276610353,-0.734842322,-0.681827142,-1.566500155,-0.883209015,-1.122084904,-0.453431159,0.48613223,0.485036588,0.436775491,-0.456431638,-0.436662846,-0.475600513,-0.46291364,-0.46291364,-0.662847783,-0.519960952,-0.311904856,-0.435737694,-0.960190371,-0.586992593,-0.965001914,-0.284041244,-0.960143991,-0.36235425,-0.193982979,-0.340629056,0.310915927,-0.471612881,-0.436634818,-0.737753909,-0.275382837,0.064856402,-0.425915984,-0.224763391,-0.326419469,0.118039084,0
ZVM4N7A-09,-2.084538241,-0.005763907,-0.051569628,-0.920801614,0.320800886,-0.194280226,-0.529254134,-0.097702911,-0.226399948,0.46202187,-0.021634359,1.26056678,-0.19378373,-0.046110467,-0.577097299,0.858561594,-0.337826297,-0.050385066,-0.146583851,0.111986736,0.544047362,-0.754211993,0.052419099,-0.089247632,-0.215028966,-0.594849408,0.735253723,0.325199976,0.560568029,0.846650311,-2.068760089,0.627873764,-0.12015923,0.029869559,-0.316951028,1.243445012,0.260435347,-1.428832253,0.816124006,0.728257752,0.94402642,0.753702074,0.198975498,-0.961948304,0.104981022,0.955280631,0.085143674,-0.760391775,0.091925554,-0.122128196,0.361753585,-0.968830783,-0.771625218,0.653491163,-0.235413095,-1.36749008,0.105612771,-1.51462805,-0.846641587,-1.320672587,-0.505435617,-0.475151784,-0.475989224,-0.512133172,-0.456431638,-0.419783154,-0.459408281,-0.445834115,-0.445834115,-0.680076071,-0.527945192,-0.428596755,-0.435737694,-0.995668226,-0.744042549,-1.002033771,-0.395934261,-0.995611826,-0.375214404,-0.168537369,-0.572243736,0.230763063,-0.570921726,0.301800207,-0.69489893,-0.5834525,0.399828591,-0.419398078,-0.084284747,-0.56935251,0.84686392,0
ZVM4N7A-6021,0.839900239,-0.750250943,-0.675478256,0.251382374,-0.368513204,-0.121092382,0.633525913,-0.203099686,0.150827411,-1.301129443,-0.191836562,1.149057145,-0.384056085,-0.800912451,-0.853597037,-0.135601951,-0.529140666,-0.164386128,0.062519716,-0.895766339,0.668584359,-0.54037691,-0.372508027,0.666204542,0.200047393,0.611927157,1.195105088,0.100462004,0.230129177,1.365030412,-3.095884489,0.46632867,-1.285436595,0.300623724,-0.332681499,0.660565177,0.059413908,-1.339690835,-0.220161003,0.529678921,0.276584712,0.322072902,-1.986136004,-1.001376272,-0.047978446,2.182814821,0.198340063,-0.314667389,-0.094647569,0.278234432,-0.268330693,-0.861215708,-0.397256076,-0.014277099,0.564416652,-0.954024399,-0.056518522,-1.692483705,-0.351211983,-0.65796106,-0.479373956,-0.720503531,-0.72127507,0.760248634,-0.408905557,-0.385040796,-0.316768732,-0.412455684,-0.412455684,1.91202326,-0.382098731,3.161829294,-0.435737694,-1.011824418,-0.752112979,-1.008456894,-0.004996422,-1.011763454,-0.407364789,-0.48367146,-0.488020216,-0.210077693,0.020417308,0.155830492,-0.429198059,-0.275382837,0.000438674,-0.410707537,-0.424907695,-0.36690831,-0.17552952,0
ZW61YGW-04,0.355343735,0.341727055,0.751903297,0.658023845,0.26128305,0.725858065,-1.058861233,-0.683061952,-0.451871514,0.794920814,-0.930092594,-0.221885594,-0.551359742,0.849842223,0.184903345,-1.4302107,-0.152955968,-0.87153436,-0.738138163,-0.069599415,-0.30558477,0.272288526,-0.033469124,-0.163717973,0.534919,0.250414274,-0.315793071,-3.886452758,-0.162215381,-0.613055358,-0.224286785,0.646211527,-0.431789202,-1.844167137,0.990527223,-0.294922774,0.212382839,0.497695668,0.821836386,-0.243691075,-0.841656362,-0.745566766,0.239977645,-1.011880563,-0.749023921,-0.414112204,-0.127464142,-0.515242031,-0.728034644,-0.564170216,-1.053217872,2.187623836,-0.417362926,-0.71750132,0.597080043,-1.881192014,-0.681581735,-1.49825833,-0.358774327,0.908248208,-0.468729138,0.418836622,0.418550353,-0.799445499,-0.399709694,-0.438929604,-0.317133246,-0.322484537,-0.322484537,-1.022901435,-0.397072968,-0.114365161,-0.435737694,-0.490076365,1.117785032,-0.490608149,-0.417286832,-0.490162773,-0.349494096,-1.20896031,-0.466964336,-0.911415258,-0.7559973,-0.402289003,-0.154926192,-0.5834525,-0.872421549,-0.380290644,-0.369773604,-0.73130787,-0.737693011,0
ZW61YGW-05,0.533537913,-0.750250943,-0.070459152,0.625544287,0.509617161,0.395436523,-0.399555438,-0.387885275,-0.723191223,0.516635257,-0.930092594,-0.864167691,-1.209366864,-1.827334876,-0.590726921,0.202592922,-1.072258082,-0.760903832,0.356312456,0.356537337,0.194158039,0.284124512,0.187148533,0.464050367,0.757461794,0.371201088,0.497414232,-1.003287109,0.290622239,-1.22441763,-0.361279812,1.304961702,-0.624862724,-0.963368623,0.607110395,-0.76537374,0.123405743,0.649794931,0.338061863,-0.142816479,-0.324296921,-1.044442574,-0.198435911,-1.031147813,-0.793375578,-0.729642268,-0.350789022,-0.659952339,-0.778899043,-0.742079247,-0.702364686,1.615685896,0.278232074,-0.48957651,0.466628594,-1.717340191,-0.071304417,-0.463812769,-0.560448786,1.223760009,0.514215123,0.463845892,0.462756236,-0.669913706,-0.422107979,-0.438929604,-0.47834063,-0.465730645,-0.465730645,-1.022901435,-0.527343189,-0.302786237,-0.435737694,-0.712733586,2.120292045,-0.718014718,-0.298183856,-0.712757103,-0.336633941,-1.217323552,-0.466964336,-0.450536287,-0.765025378,-0.342183826,-0.729182913,-0.5834525,-0.875642435,-0.380290644,-0.354668373,-1.05521859,-0.469098125,0
ZW61YGW-08,-0.667263571,-0.750250943,-1.552608802,0.758498885,0.029722574,-2.20673184,1.17812584,-1.277988747,0.275314161,-1.011855945,-0.930092594,-1.334670556,-0.502911879,-0.948731013,-1.460070443,-0.060234505,-1.074174702,0.265911672,0.524499096,-1.169768743,0.410981173,0.168556806,0.164461372,-0.503140994,-0.345901131,-1.265056991,0.093807778,-1.087277898,0.782787491,2.347014934,0.0127163,0.389301658,0.350705248,-1.042614243,1.108056674,-1.840996798,0.003649871,0.734482596,0.769675355,-0.598737205,-0.717097419,-0.882146855,-0.802704986,-0.394959011,-0.633197168,0.082932027,-0.181569278,-0.449018357,-0.616250412,-0.227520296,-0.699127045,2.959207536,1.097561029,0.911869757,4.694071103,-2.22599054,0.048569262,-1.276794949,-1.019648802,2.257347642,0.106940856,0.859521258,0.858699005,0.321168642,-0.433935456,-0.438415141,-0.457938651,-0.444357384,-0.444357384,0.728722715,-0.478259712,-0.428596755,-0.435737694,-0.371089834,2.252613515,-0.379592653,-0.37818667,-0.371209851,-0.407364789,-1.341526599,-0.498548156,-0.80120507,-0.216569712,-0.496739995,-0.24063615,-1.045556993,-0.611529748,-0.375945374,-0.232316006,-0.81228555,-0.292753094,0
ZWCZHHY-06,-0.396468359,-0.14105388,-2.886168873,0.339815011,0.430178667,-3.262293478,0.389367456,-0.327544795,-0.226079654,-0.66778569,-0.072028976,-0.776104842,-0.873305586,-0.634339896,-0.737553299,-0.333562967,-0.389850203,-0.142277128,0.029371807,0.098439726,-0.760752343,1.05960299,-0.780837842,0.852820577,0.785541828,0.966006085,-0.200937273,-0.667212256,-0.056258772,-0.646129759,-1.01266033,-1.748371615,-1.292937523,-2.076945559,-0.317006673,0.406085566,0.078902102,-0.102830163,0.135522813,-0.150964211,-0.335825825,-0.963649212,-0.782444514,-1.116170304,-0.454803518,2.621460898,-1.133694328,1.451608414,-0.342738239,-0.219886935,-0.494426405,0.577940481,-0.659452811,0.012904249,-0.342408722,-0.082605641,-0.681642225,-0.301747087,0.040785279,1.567978277,-0.489675292,-0.009138265,-0.010100877,-0.461317336,1.827032271,-0.241346038,-0.282054379,-0.26811339,-0.26811339,-0.180762571,-0.385726095,-0.393311662,-0.361092861,-0.301843023,0.47551824,-0.309890987,-0.214117121,-0.3019826,-0.081188256,-0.93706666,-0.353302004,-0.65063944,-0.708359445,-0.094004883,-0.223510678,-0.24998069,-0.61648153,-0.328188163,-0.401368584,-0.192035655,-0.783198169,0
ZWCZHHY-07,1.531074936,0.398819438,-0.574870428,1.529469282,1.204247785,-0.828474802,1.388107585,-0.304174756,0.265244046,-1.022041672,-0.930092594,-0.199384344,1.017749205,-0.446971036,-0.60182508,-0.393148351,0.095519473,0.719378539,1.432866732,1.439316599,-0.470724616,0.384437124,0.352207392,0.198664279,0.214687248,-1.794145707,-0.730324509,-0.851707528,0.363308684,0.099715542,-1.374146954,0.367292607,-0.915526838,-2.162445516,0.270071078,0.901906169,-0.176766467,0.178209219,0.621029109,-1.126026275,-0.398611217,-0.595623574,-1.130661716,-1.001353189,-0.669086615,2.685251011,-1.224198652,0.590801906,-0.687262172,-1.222264346,-0.710341824,1.240259108,-0.196441486,-0.852099416,0.588404617,-0.318552251,0.427179106,-0.080781879,0.420678159,-0.114170104,-0.501323963,0.09269957,0.091709605,-0.275573933,0.454298497,0.596933,0.55149275,0.568920545,0.568920545,-0.424165767,0.281775602,-0.428596755,-0.197568722,-0.471370895,-0.414941815,-0.479045765,-0.417286832,-0.471462586,-0.088411131,-1.008517839,-0.268394163,-1.232725062,-0.983997536,-0.4566626,-0.059822941,0.08587829,-0.688546199,-0.231083598,-0.323321666,-0.167941063,-0.68264606,0
ZWCZHHY-09,0.242026779,-0.750250943,0.167310255,-0.347146944,-1.151388969,0.994530501,0.609852812,0.064035177,-0.157828524,0.285022287,0.349555386,0.455916514,-0.49138089,0.236279868,0.296449378,-0.765016644,-0.186092696,-1.777439869,0.272777934,0.627075351,-0.122213014,0.930373035,-0.96574992,1.418765272,1.768409771,2.015240336,-1.06882394,-0.31303312,0.380722155,-0.610175453,-1.495695338,0.473138905,-0.02813158,-2.182402464,-0.453828083,-0.06344986,-0.042950581,-0.17284776,-0.573800424,-1.13596388,-0.717607354,-1.18130763,-0.230804314,-1.13142793,-0.558986145,2.506756429,-0.976753333,0.00901792,-0.341767845,-0.794041208,-0.933215401,-0.234107301,-0.966654656,-0.61487749,0.30202475,-0.431214117,0.483421251,0.077616986,0.231432177,-0.718574309,-0.191810871,0.374319451,0.373253842,1.314512482,-0.439369702,0.714392044,0.667932115,0.686308111,0.686308111,-0.937571846,0.360708216,-0.366616573,-0.379822695,-0.727416549,-0.243190406,-0.734598946,-0.417286832,-0.727435919,-0.182312093,-0.98635571,-0.214293777,-0.079829288,-0.837249993,-0.045951171,-0.412056067,0.494791316,-0.521344927,-0.282522058,-0.163587207,0.726290371,-0.620979104,0
ZWCZHHY-10,-0.088000117,-0.750250943,1.002198273,-0.364001224,-1.995649698,1.467343985,-0.448524119,0.128907945,-0.418409972,0.223349824,0.818898695,0.227783009,0.404603167,1.17556975,0.940697513,0.37791346,-0.055311225,0.397340312,-0.347370114,0.301013944,-0.908257017,0.824472147,0.369471513,0.160304432,-0.007683793,-1.028415589,-0.262723395,-0.431967547,0.614231928,0.10278367,-1.57892367,0.234599487,-0.359724762,-2.119941433,-0.732741597,0.420893856,-0.642471447,0.252874795,1.030714849,-0.843327206,1.38261614,-0.915247584,-1.261234885,-1.430819142,-0.694114972,2.985289964,-1.39623757,0.003423808,-0.76750431,-0.633042367,-1.083840916,-0.343883494,-1.078389291,-0.902894594,-0.084348718,0.094456841,0.08393483,-0.702027124,-0.847055026,-0.601329238,-0.428999388,-0.032151115,-0.033107546,-0.799445499,-0.036136639,0.784358834,0.737839875,0.756232323,0.756232323,-1.022901435,0.426058203,-0.289350149,-0.120545364,0.115873486,1.083152515,0.106158786,-0.417286832,0.115615922,-0.085860937,-1.082621968,-0.235349657,-1.151873852,-0.81580831,-0.372236415,-0.540621004,1.419000302,-0.489136063,-0.325974763,-0.25421859,0.483357331,-0.808536823,0
ZWFDEY0-01,1.403248383,0.285032095,0.498629388,0.804944353,1.397476418,0.391664117,1.820989184,-0.251839936,0.033138774,-1.132389369,0.212512287,1.009852376,-0.591468699,0.445035385,0.783411137,0.827610997,-0.46777649,0.203072992,1.5012477,0.075472416,-2.991443229,-0.155605648,0.5848693,-1.600058213,-0.235517997,-0.178278699,1.544969445,-0.330941571,0.443920606,-1.416553462,-0.308646858,0.886757032,-1.045691567,-0.173874746,-1.50587768,2.300110884,0.562705142,0.12357681,-0.071424463,0.942747414,-0.041317639,-0.504050512,-0.765340914,0.095324186,-0.40242174,0.93908598,-0.252470461,-0.167600505,0.312986136,-0.956052085,-0.006436205,-1.055975623,-1.356753588,0.000686194,-0.476841609,-0.50693497,-0.678857253,-0.269591751,-0.012343203,-0.951511449,-0.198237733,-0.689638434,-0.690418263,0.401731531,-0.456431638,-0.423981196,-0.462318119,-0.449504967,-0.449504967,-0.585920318,-0.527717535,-0.428596755,-0.435737694,-0.311742441,-0.772723504,-0.320096795,-0.417286832,-0.311879222,-0.400934712,0.897687065,-0.698579016,-0.310268774,-1.128405468,0.001274325,-0.437769055,-0.73748733,0.051972857,-0.438951796,-0.235337052,-1.17668511,-0.299378774,0
ZWFDEY0-05,0.827321461,-0.750250943,-2.075504215,0.367085893,-1.420165072,-3.262293478,1.035217022,-1.769133469,-1.277189793,-1.973401737,-0.930092594,-0.805305793,-1.209366864,-1.827334876,0.357716984,-0.283868935,-1.019256193,0.178762656,0.922844981,-0.534953687,-0.389212628,0.055304736,0.982298338,0.492718933,0.24835102,0.43700895,1.00044761,0.550271153,-1.25830422,-1.023747785,-0.858182551,0.700349723,1.242269558,-0.233961091,-0.112702716,-0.298315918,-0.95118261,0.485481724,-0.106375097,1.943614119,0.01958249,-1.060342725,0.402706512,0.327865477,-0.531503359,0.012061241,1.307869559,-0.87431715,-0.679434218,-0.125746344,-0.654758129,-0.674793643,-1.317786881,-0.428075922,-0.64550829,1.232278558,-0.669687984,-0.498039464,1.312672381,-0.347377865,-0.447291304,0.07556998,0.074584615,1.987059234,-0.432856598,0.585053519,0.539537281,0.557048293,0.557048293,-0.846106771,0.269865566,-0.428596755,-0.435737694,-0.824555018,-0.938047455,-0.831296881,-0.417286832,-0.82454695,-0.42665502,0.447673448,-0.572243736,-0.811224178,-0.418572932,-0.252026061,-0.780608888,-0.275382837,-0.418276562,-0.443297066,-0.320681605,-0.93375207,-0.867658279,0
ZWFDEY0-06,1.827172613,-0.21368682,0.047630795,1.034616953,0.804703839,-1.035272279,1.113039227,-0.393188113,-0.244059837,-0.454375289,-0.160518056,0.436017978,-0.093326613,-0.439338052,-0.089719245,-0.791785417,-0.019245938,-0.65183254,1.365757031,-0.036063111,-1.092065208,-0.154219845,0.24124087,-0.697850114,-0.680600983,0.707949344,0.595581656,0.841101545,1.30053978,0.969129718,-1.339965905,-0.650726432,-0.416049734,-0.260739111,-0.20879718,0.418738191,0.220173317,0.089533639,-0.353710245,1.293850111,-0.182744299,-0.743342049,1.420796688,-0.043213327,-0.598223144,1.907818323,0.172309009,-0.025935893,-0.436700322,-1.457145155,-0.343868895,-0.318481958,-1.287336145,-0.012852857,0.025696349,0.340551977,0.141177988,-0.320019205,0.82241094,-0.263696113,-0.507692642,-0.350191541,-0.350815111,-0.377894853,-0.456431638,-0.370063244,-0.409937552,-0.396805818,-0.396805818,-1.005185136,-0.436419457,-0.428596755,-0.435737694,-0.373984549,-0.429510424,-0.380553226,-0.417286832,-0.374103748,-0.375214404,0.698748661,-0.572243736,-0.400440746,-0.315878545,0.258867938,-0.613474469,-1.199591823,0.14859945,-0.447642337,-0.213434468,-0.93375207,-0.774898754,0
ZWFDEY0-07,1.192321753,-0.750250943,-1.317860342,0.915397585,-0.163486928,-0.806195733,0.736856528,-0.26386684,-0.599802482,0.065124679,-0.463119826,-0.042302261,-0.087050227,0.217014681,-0.819076251,0.280113924,-0.835165292,0.33124641,0.811770339,0.937312778,-0.28789855,0.241083781,-0.93322992,0.351802573,-1.33020995,1.299763187,-0.039894906,0.624385204,0.215872631,-0.418811058,-0.268999128,0.085597105,-0.616594735,-0.172948094,0.907274067,0.429154004,-0.696802005,1.209626171,-0.132385762,-0.835078555,0.091027363,-0.004345054,0.204305917,-0.243348841,-0.60135838,1.17165256,-0.456220382,0.343090182,-0.488631378,-1.028007312,-0.112303575,-0.535341002,-0.856323079,0.300030396,0.053566023,0.304540774,-0.681702662,0.109226221,-0.202906907,-0.635777205,-0.508345209,-0.740504541,-0.741270707,-0.457371594,-0.456431638,-0.301829088,-0.342982734,-0.329294613,-0.329294613,-0.902514815,-0.40487811,-0.396219048,-0.435737694,-0.689550462,-0.564189648,-0.695908123,-0.417286832,-0.689580527,-0.375214404,0.741454579,-0.561715796,-0.510650935,-1.030225134,-0.230559927,-0.686327933,0.340756486,-0.112292351,-0.445469701,-0.243644929,-0.65033019,-0.583263692,0
ZWFDEY0-08,0.124227205,0.722935023,-0.47818369,0.826454043,-0.098957493,-1.855198774,-0.078466295,0.135094663,-0.54031539,-0.691632921,-0.930092594,0.674936627,-1.209366864,-1.827334876,-1.460070443,-0.363973474,-0.333200819,1.447195246,1.301689899,1.012912504,-0.872980806,0.011873648,0.950669154,1.944429835,-1.350012832,0.806677517,-1.832361922,-1.601141873,-0.662731497,-0.833966132,-0.176762335,-0.786386655,-1.25687305,0.32417684,-1.026200715,0.80426001,0.293831073,0.374569499,-1.077052068,-3.765462405,-0.305142525,0.294092903,-1.051490007,0.918146057,-0.429660104,1.041000839,-0.429478048,0.734875414,-0.160015022,-0.874652001,-0.408956614,-0.986735924,-1.198958157,-0.479922089,-0.805871879,0.468674752,0.585821482,-0.042842373,-0.037324586,-0.743543319,-0.472606296,-0.263912485,-0.264806664,0.271993123,-0.456431638,-0.278667216,-0.317028056,-0.306146836,-0.306146836,-0.788033795,-0.243375369,-0.12391196,-0.435737694,-0.585179288,-0.239064454,-0.589966157,-0.417286832,-0.585238834,-0.323773787,-0.754320218,-0.698579016,-1.031644555,-0.300079411,-0.7371607,-1.046309758,3.113383444,-0.241127808,-0.404189632,-0.450586587,0.483357331,-1.225445016,0
ZWFDEY0-09,0.001506263,-0.750250943,1.040728658,-0.489963269,0.297279576,1.198485782,-1.374786537,-0.182551849,0.104699701,0.987603511,-0.330381873,0.717124018,-1.209366864,0.878257174,0.483141773,-0.141490393,-0.473107789,-0.250284746,-1.193082245,1.344743164,-0.253312372,-0.33584811,0.242894871,-0.48287911,-3.870943432,0.352371364,-0.651689633,-0.355923175,0.997124206,0.95896753,-0.263236974,0.294890429,0.387674208,-0.817787144,-1.328689161,0.178168087,0.10930161,1.09129908,-0.111804669,-0.261071887,0.43468392,0.47983318,-0.168602537,0.626724887,-0.6341764,0.555606419,-0.413895651,0.311086631,-0.49474274,-1.059601699,-0.831049623,-0.065378156,-1.046996689,0.544067939,-0.090425448,0.432797729,-0.075310446,0.811559256,-0.666582767,0.005065682,-0.321576208,-0.56007333,-0.56088796,0.072001806,-0.400977152,-0.413759041,-0.452506438,-0.439543935,-0.439543935,-0.780150667,-0.508935911,-0.38207858,-0.435737694,0.000920286,-0.08575811,-0.007489501,-0.417286832,0.000695192,-0.349494096,-0.004119582,-0.572243736,-0.650918448,-0.857563164,-0.333597373,-0.463482042,0.032686823,0.290318453,-0.451987607,-0.199839761,-1.13619627,-0.075634648,0
ZWHMV5E-01,-0.978546167,0.358468594,-0.87124373,0.040641133,-0.758538598,-0.013054165,-0.107852335,-1.024598643,-0.580776971,0.035625855,-0.582116272,-1.412882831,-0.138439465,-1.343531582,-0.367248171,-0.640552625,0.454810321,-0.024978801,-0.687116295,0.875030946,0.621229037,0.577645555,-0.784882981,-0.172993557,0.770714606,-0.341881053,-0.030898898,0.283523352,-0.974654186,0.528173255,2.104784958,-2.934109041,-0.00285644,-1.424479723,1.074321025,0.338176824,3.465680508,-0.667252796,-0.143786671,1.394294375,-0.127912452,-0.736371762,-0.230654374,-0.982254048,-0.005622062,0.838093343,-0.87560173,3.726454737,-0.609240802,-0.840153702,-0.846677913,1.071437479,-1.236241413,-0.797355448,0.060486097,-0.250840607,-0.68168272,-1.454896785,-0.671291553,0.527812677,-0.477111808,-0.228338069,-0.227936887,0.106404531,-0.399259371,-0.084245025,-0.066223844,-0.111842958,-0.111842958,0.073522032,-0.174930072,1.385086099,-0.435737694,-0.652010391,-0.69882818,-0.655400492,-0.417286832,-0.65205106,-0.388074558,0.15442614,-0.572243736,0.220743954,-1.161132248,-0.625536801,0.453614512,-1.199591823,-0.366742379,-0.365082197,-0.301044805,-0.52886367,-0.665829863,0
ZWLGEWL-01,-1.013154183,2.104316946,0.352931481,-1.339110781,-0.256007851,-0.100247039,0.206751286,2.532230556,2.367530065,0.1088125,2.33513579,-1.321969955,2.089127735,1.499122155,1.458836238,0.37837676,1.865323268,1.682239134,-0.221102592,1.409561714,1.286333489,-0.827471965,-1.562052365,2.110779558,-0.021565501,-2.116716758,-2.451272235,0.741881791,-1.35141055,1.174315989,-0.458718375,-0.273842668,-0.444372083,1.175399516,-0.306724961,-1.69830659,-0.611580439,0.125648152,0.7163635,-0.121122834,2.208876833,1.287040775,-0.782381748,-0.37261614,-0.593252024,-1.549098434,0.336225468,2.525619733,-0.746472333,0.508510723,-0.82004704,-0.90411339,0.30112534,-0.665653125,-0.751745627,0.942334987,-0.681803805,-0.902213135,-0.583946058,-0.665260687,1.214413214,-0.502979981,-0.503809947,-0.423024694,-0.417033352,-0.438087755,-0.478392446,-0.464909992,-0.464909992,-0.074016002,-0.529532681,-0.428596755,1.459234409,2.45202355,-0.052407179,2.434387939,-0.417286832,2.451106121,-0.348434643,0.919747953,-0.363915484,0.894659295,-0.386228177,-1.079820929,0.278972608,-0.58583967,0.098827033,-0.092362789,-0.205486123,-0.192035655,0.376333102,0
