SampleID,Deseq_AHNAK,Deseq_HLA-E,Deseq_RPL3,Deseq_UBC,Deseq_RPS20,Deseq_IQGAP1,Deseq_LCP1,Deseq_RPS24,Deseq_RPL23,Deseq_EEF2,Deseq_SNORD17,Deseq_ANXA6,Deseq_RMRP,Deseq_RPL6,Deseq_PSAP,Deseq_TMSB10,Deseq_EEF1A1,Deseq_RPL32,Deseq_ANXA1,Deseq_LYZ,proteome_HV313,proteome_APOE,proteome_CAPZB,proteome_CLU,proteome_IGHG4,proteome_A2M,proteome_CFHR2,proteome_IL1RAP,proteome_IGHA2,proteome_HPR,proteome_PROZ,proteome_HP,proteome_PLTP,proteome_LV743,proteome_C6,proteome_CD14,proteome_CAMP,proteome_SAA1,proteome_KV320.1,proteome_FCN2,metabolome_nRPLC_463.3428_11,metabolome_nRPLC_437.3271_10.7,metabolome_nRPLC_393.3013_10.7,metabolome_nRPLC_461.3269_10.7,metabolome_nRPLC_445.3323_11,metabolome_nRPLC_507.3686_10.6,metabolome_nRPLC_389.2702_10.4,metabolome_nRPLC_439.3427_10.9,metabolome_nRPLC_445.3324_11.4,metabolome_nRPLC_453.3223_9.8,metabolome_nRPLC_435.3115_10.4,metabolome_nRPLC_399.3268_11.1,metabolome_nRPLC_473.3632_11.4,metabolome_nRPLC_377.2696_10.5,metabolome_nRPLC_351.254_10.3,metabolome_nRPLC_299.2228_9.3,metabolome_nRPLC_313.2385_10.3,metabolome_nRPLC_155.0713_4.9,metabolome_nHILIC_277.2171_1,metabolome_pHILIC_188.128_8,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_class_Betaproteobacteria,nares_genus_unclassified_Neisseriaceae,nares_phylum_Proteobacteria,nares_family_Staphylococcaceae,nares_genus_Staphylococcus,nares_order_Bacillales,gut_genus_unclassified_Porphyromonadaceae,gut_genus_Clostridium.IV,nares_family_Comamonadaceae,gut_genus_Dorea,gut_genus_Ruminococcus,gut_family_Porphyromonadaceae,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,IL5,IL2,IL12P40,LEPTIN,PDGFBB,CHEX4,GCSF,MIP1B,IFNB,CD40L,IP10,CHEX1,RESISTIN,label
ZVC4YUG-04,-0.597509269,-0.181872768,0.195860047,-0.230922018,-0.78479483,-0.262040904,-0.476963741,0.622224417,-0.809730614,-0.612598218,-0.446283719,-0.704004808,-0.448200291,0.303658067,-1.331712948,-0.166135519,-0.275387245,-1.041273562,0.130622015,-0.76984638,1.415464447,0.137256008,0.784015019,-0.906149159,1.077024806,-0.088865083,0.452768708,-1.291041806,1.671447667,0.635645812,0.626130746,0.75011525,-1.651781698,-0.171590695,0.436181036,0.467704279,-0.649471439,0.608905936,-0.09487937,0.151610112,0.658839653,1.228237258,0.290718403,1.249236982,-0.414781163,2.378499215,-0.158546339,1.232458121,-0.423066084,0.115444094,0.659660743,-0.620586676,-0.25155888,0.705918265,1.79726082,-0.676584787,0.140370298,-0.066992171,-0.1142011,-1.141498257,0.162484353,0.162484353,0.151648609,-0.43872602,0.0686805,-0.329431469,-0.329299648,-0.313937902,-0.435737694,-0.512016655,0.333333949,-0.931661999,-0.796206046,-0.763141252,-0.441847079,0.764104718,0.765275338,-0.417286832,-0.424852576,-0.381644481,0.623792223,1.447881649,-0.129213205,-0.42941767,-0.60984135,0.348294408,-0.456332877,-0.08050844,2.074278949,-0.117260856,0.374911614,0
ZVM4N7A-07,-0.643224199,-2.238209519,-1.403831139,-0.885036076,-0.78479483,-0.975341387,-1.170449183,-2.123907921,-0.809730614,-1.654272124,-0.446283719,-0.704004808,-2.311530574,-0.640252789,-1.331712948,0.118265047,-1.045750991,-1.041273562,-0.816345874,-1.437829193,-1.382435586,-0.994080687,0.088611069,-1.027316704,0.835306053,-0.724991737,2.53849351,-3.20918808,0.791039755,1.339693747,-0.073404565,0.894082843,0.391942633,-0.703496415,0.5972396,-0.0669395,-0.20161279,3.030934077,0.005589822,0.492614803,-0.753900492,-0.905758122,-0.741047458,-0.669240692,-0.817371434,-0.531509135,-0.726688558,-0.809307713,-0.9813615,-0.601347837,-0.768020264,-0.69738,-0.438386757,-0.593900281,-0.525826751,-0.103719902,-0.432090994,0.162902089,-0.041948852,-1.21764685,-0.46291364,-0.46291364,-0.475600513,-0.436662846,-0.519960952,-0.960143991,-0.960190371,-0.965001914,-0.435737694,-0.453431159,-0.311904856,-0.662847783,0.436775491,-0.586992593,-0.456431638,0.485036588,0.48613223,-0.284041244,-0.340629056,-0.36235425,-0.436634818,-0.193982979,-0.737753909,-0.275382837,-0.326419469,0.064856402,-0.425915984,-0.224763391,0.310915927,-0.471612881,0.118039084,0
ZVM4N7A-09,-0.337826297,-0.108372755,-0.279640645,0.036918622,-0.78479483,-0.057406196,-0.278013657,-0.485305558,-0.12549563,0.250748443,-0.446283719,-0.204404174,-0.075160342,-0.073131965,-0.205904834,-0.364082159,-0.279964815,0.201577374,-0.495282863,-0.49632689,-0.015813409,0.612723069,-0.662139965,-1.062732994,-1.428832253,0.715858253,-2.068760089,0.735253723,-0.071851643,0.544047362,-0.754211993,-0.081056509,-0.865907309,0.782217534,-1.247920468,0.040032916,0.664322056,0.325199976,0.163733224,0.421718694,-0.550750372,-0.461978756,-0.441500692,-0.349038097,-0.881012378,-0.500065263,-0.742532808,-0.207637863,-0.959216125,-0.919929284,-0.106497429,-0.687717738,-0.148565847,-0.316229805,-0.125509811,-0.144665981,1.133819149,0.104981022,-0.182020585,-1.47538473,-0.445834115,-0.445834115,-0.459408281,-0.419783154,-0.527945192,-0.995611826,-0.995668226,-1.002033771,-0.435737694,-0.505435617,-0.428596755,-0.680076071,-0.512133172,-0.744042549,-0.456431638,-0.475989224,-0.475151784,-0.395934261,-0.572243736,-0.375214404,0.301800207,-0.168537369,-0.69489893,-0.5834525,-0.56935251,0.399828591,-0.419398078,-0.084284747,0.230763063,-0.570921726,0.84686392,0
ZVM4N7A-6021,-0.529140666,-0.260512139,-0.712938118,-0.088951026,-0.351849877,-0.107223903,-0.32644746,0.058816836,0.700126286,-0.167629752,-0.033041234,-0.239043382,0.145560928,-0.640252789,-0.682971167,0.22245428,-0.614991957,-0.158960454,-0.816345874,-0.62486527,0.895009787,-0.938077578,0.129545648,0.4564845,-1.339690835,1.166123082,-3.095884489,1.195105088,0.517988486,0.668584359,-0.54037691,-0.139278884,0.696743208,1.198928801,-0.892655041,0.175182674,-1.141909597,0.100462004,0.654225848,-0.464447647,-0.639886883,-0.603530594,-0.465763714,-0.550734052,-0.817680165,-0.559618482,-0.674992916,-0.313891581,-0.909024614,-0.575627789,-0.655122828,-0.541847934,0.299093957,-0.160337772,-0.362134904,0.709566765,-0.442133547,-0.047978446,-0.22222499,-1.453206347,-0.412455684,-0.412455684,-0.316768732,-0.385040796,-0.382098731,-1.011763454,-1.011824418,-1.008456894,-0.435737694,-0.479373956,3.161829294,1.91202326,0.760248634,-0.752112979,-0.408905557,-0.72127507,-0.720503531,-0.004996422,-0.488020216,-0.407364789,0.155830492,-0.48367146,-0.429198059,-0.275382837,-0.36690831,0.000438674,-0.410707537,-0.424907695,-0.210077693,0.020417308,-0.17552952,0
ZW61YGW-04,-0.152955968,0.285698393,-0.096075128,-0.397773677,-0.78479483,-0.975341387,-0.342376634,-0.261324401,0.193872554,-0.188095291,-0.446283719,0.288904098,-0.302756256,-0.640252789,-0.103742861,0.25551343,-1.045750991,0.240847412,0.314403333,-0.424732106,0.522838886,-0.763225129,-0.347902717,-0.469734293,0.497695668,-1.575460091,-0.224286785,-0.315793071,0.320531214,-0.30558477,0.272288526,0.381291037,0.223623241,0.162791815,0.193710033,0.424324294,0.866561452,-3.886452758,0.508832112,0.245845187,-0.133930411,-0.334093939,0.320468314,-0.096633386,-0.099582506,-0.2799738,-0.102624513,-0.508589922,0.098888859,-0.509195117,-0.664007647,-0.240203254,-0.211379314,0.329850637,-0.248544506,-0.892890319,0.316116706,-0.749023921,0.321625171,-0.8058646,-0.322484537,-0.322484537,-0.317133246,-0.438929604,-0.397072968,-0.490162773,-0.490076365,-0.490608149,-0.435737694,-0.468729138,-0.114365161,-1.022901435,-0.799445499,1.117785032,-0.399709694,0.418550353,0.418836622,-0.417286832,-0.466964336,-0.349494096,-0.402289003,-1.20896031,-0.154926192,-0.5834525,-0.73130787,-0.872421549,-0.380290644,-0.369773604,-0.911415258,-0.7559973,-0.737693011,0
ZW61YGW-05,-1.072258082,-0.678770097,-0.811134199,-0.054203832,-0.78479483,-0.975341387,-0.289608818,-0.069633102,-0.136057519,-0.788267288,-0.446283719,-0.704004808,-0.584698335,-0.640252789,-0.775176326,0.282742607,-0.428283561,-1.041273562,-0.057325434,0.167637882,0.89195932,-0.814927545,0.983381688,0.973000079,0.649794931,-0.896315296,-0.361279812,0.497414232,0.598394882,0.194158039,0.284124512,0.900100559,0.269199627,0.526472495,0.053485838,0.000807518,-1.407832835,-1.003287109,-2.115626833,0.181088473,-0.212583041,-0.396963971,0.059573408,-0.268703612,0.01433023,-0.38011288,-0.075578514,-0.429706446,0.248794215,-0.343423264,-0.498262948,-0.24887601,2.338814978,0.114950454,-0.488595576,-0.762742389,-0.087102816,-0.793375578,0.240386592,-0.599149311,-0.465730645,-0.465730645,-0.47834063,-0.438929604,-0.527343189,-0.712757103,-0.712733586,-0.718014718,-0.435737694,0.514215123,-0.302786237,-1.022901435,-0.669913706,2.120292045,-0.422107979,0.462756236,0.463845892,-0.298183856,-0.466964336,-0.336633941,-0.342183826,-1.217323552,-0.729182913,-0.5834525,-1.05521859,-0.875642435,-0.380290644,-0.354668373,-0.450536287,-0.765025378,-0.469098125,0
ZW61YGW-08,-1.074174702,-1.033508418,-0.812435957,-0.055739533,-0.165557057,-0.975341387,-1.170449183,-0.306936857,-0.809730614,-0.387735978,-0.446283719,-0.704004808,0.037444895,-0.640252789,-0.220786077,-0.427046256,-1.045750991,0.45806617,-0.816345874,-0.369081401,0.03743874,-0.770347063,0.126152705,-0.590758629,0.734482596,-1.498201105,0.0127163,0.093807778,-0.023720714,0.410981173,0.168556806,0.292733768,-0.432404049,0.013259639,-0.274829112,-0.581299785,-1.687947163,-1.087277898,-1.950676519,0.492664366,-0.038823868,-0.277501666,-0.053871423,-0.286513493,-0.222821005,-0.428410368,-0.200105921,-0.421864561,0.144822251,0.403301253,0.178689051,-0.319963915,0.297650047,0.327999939,-0.588104996,0.109394763,-0.546243539,-0.633197168,0.920908056,-1.15205354,-0.444357384,-0.444357384,-0.457938651,-0.438415141,-0.478259712,-0.371209851,-0.371089834,-0.379592653,-0.435737694,0.106940856,-0.428596755,0.728722715,0.321168642,2.252613515,-0.433935456,0.858699005,0.859521258,-0.37818667,-0.498548156,-0.407364789,-0.496739995,-1.341526599,-0.24063615,-1.045556993,-0.81228555,-0.611529748,-0.375945374,-0.232316006,-0.80120507,-0.216569712,-0.292753094,0
ZWCZHHY-06,-0.389850203,-1.006658519,-0.373631767,-0.449295066,-0.091806527,-0.083895505,0.221050041,-0.051192117,-0.05747963,-0.014512323,-0.446283719,-0.704004808,-0.299369508,-0.640252789,0.061511701,-0.173044444,-0.532569731,-0.135250586,0.212011524,0.366222519,0.250617238,-0.577185302,0.094268534,-0.372345722,-0.102830163,-0.598753059,-1.01266033,-0.200937273,1.388893231,-0.760752343,1.05960299,-0.734293901,0.622663295,1.627769318,-0.022500363,-0.252947874,0.936851562,-0.667212256,0.697411354,-0.934901117,0.020053602,-0.137808584,-0.161606022,0.140556891,0.095723205,0.519571891,-0.132857028,-0.323652723,0.36273914,-0.331334682,-0.136613484,0.038730838,-0.307540718,-0.237713294,-0.134625083,-0.70533397,-0.220967751,-0.454803518,-1.11064719,0.378025281,-0.26811339,-0.26811339,-0.282054379,-0.241346038,-0.385726095,-0.3019826,-0.301843023,-0.309890987,-0.361092861,-0.489675292,-0.393311662,-0.180762571,-0.461317336,0.47551824,1.827032271,-0.010100877,-0.009138265,-0.214117121,-0.353302004,-0.081188256,-0.094004883,-0.93706666,-0.223510678,-0.24998069,-0.192035655,-0.61648153,-0.328188163,-0.401368584,-0.65063944,-0.708359445,-0.783198169,0
ZWCZHHY-07,0.095519473,0.21258715,0.246346075,0.153191292,0.805557488,-0.975341387,0.483859571,0.102798073,-0.809730614,-0.253847689,-0.446283719,-0.046018845,0.058761704,-0.640252789,0.649288699,-0.581440299,0.673391821,0.10940954,1.571228594,0.736389397,0.224673832,1.201491088,-1.081116444,-0.586175931,0.178209219,-0.008810667,-1.374146954,-0.730324509,0.578083842,-0.470724616,0.384437124,-0.413136911,-0.345767725,1.570693937,-0.307538976,-3.185038535,0.881073949,-0.851707528,-0.415444064,-1.296614682,0.243595641,0.229186628,0.053064491,0.13118022,0.147096156,0.108315117,0.022562531,-0.019892925,-0.022319174,-0.287740296,-0.231315699,-0.219278666,-0.221042621,-0.102242023,-0.201046694,-0.460185518,-0.245047723,-0.669086615,0.938441021,0.327656598,0.568920545,0.568920545,0.55149275,0.596933,0.281775602,-0.471462586,-0.471370895,-0.479045765,-0.197568722,-0.501323963,-0.428596755,-0.424165767,-0.275573933,-0.414941815,0.454298497,0.091709605,0.09269957,-0.417286832,-0.268394163,-0.088411131,-0.4566626,-1.008517839,-0.059822941,0.08587829,-0.167941063,-0.688546199,-0.231083598,-0.323321666,-1.232725062,-0.983997536,-0.68264606,0
ZWCZHHY-09,-0.186092696,-0.311007502,-0.802783011,-0.044372917,0.469137139,-0.395555953,-1.170449183,-0.604394465,-0.809730614,0.17397632,0.154421201,-0.704004808,-0.434657662,-0.640252789,-0.439344798,-0.077312645,-1.045750991,0.132803483,-0.816345874,-0.356033771,1.195322558,-0.467101151,1.272709885,0.766252506,-0.17284776,0.228838977,-1.495695338,-1.06882394,2.318639058,-0.122213014,0.930373035,0.47616546,-1.08100768,1.911606645,0.067020792,0.43776366,-0.098377326,-0.31303312,1.295479452,-1.396638975,0.072176575,-0.003303267,-0.390105285,-0.087424678,-0.040629107,-0.228335456,-0.03129332,-0.056918455,0.085188069,-0.486300099,0.701565602,-0.236909127,-0.213149934,-0.6519567,-0.01790917,-0.392649476,-0.531019891,-0.558986145,0.388811754,0.172645039,0.686308111,0.686308111,0.667932115,0.714392044,0.360708216,-0.727435919,-0.727416549,-0.734598946,-0.379822695,-0.191810871,-0.366616573,-0.937571846,1.314512482,-0.243190406,-0.439369702,0.373253842,0.374319451,-0.417286832,-0.214293777,-0.182312093,-0.045951171,-0.98635571,-0.412056067,0.494791316,0.726290371,-0.521344927,-0.282522058,-0.163587207,-0.079829288,-0.837249993,-0.620979104,0
ZWCZHHY-10,-0.055311225,0.088964629,0.446656179,-0.885036076,-0.78479483,-0.975341387,-0.308803424,-0.645888948,-0.809730614,-0.807138609,-0.446283719,0.329160401,-0.054336705,-0.640252789,-0.063039597,0.367365838,-0.088585037,-0.140515511,0.360248206,-1.437829193,0.32511592,0.559457557,1.437077355,-0.811746191,0.252874795,0.38748281,-1.57892367,-0.262723395,0.633114639,-0.908257017,0.824472147,-0.613797094,-0.677194904,1.793529362,-0.040887974,-3.288622547,1.110806021,-0.431967547,0.202166314,-0.675525163,-0.474613318,-0.460744162,-0.596969846,-0.423177632,-0.367135472,-0.47254033,-0.394522881,-0.681506166,-0.41690065,-0.490243795,0.697724929,-0.41493844,0.876211093,-0.794810318,-0.254144792,-0.640176601,-0.548634458,-0.694114972,-0.406978633,0.252652648,0.756232323,0.756232323,0.737839875,0.784358834,0.426058203,0.115615922,0.115873486,0.106158786,-0.120545364,-0.428999388,-0.289350149,-1.022901435,-0.799445499,1.083152515,-0.036136639,-0.033107546,-0.032151115,-0.417286832,-0.235349657,-0.085860937,-0.372236415,-1.082621968,-0.540621004,1.419000302,0.483357331,-0.489136063,-0.325974763,-0.25421859,-1.151873852,-0.81580831,-0.808536823,0
ZWFDEY0-01,-0.46777649,-1.385805252,-0.56670536,-0.427474855,-0.78479483,-0.476378499,-1.170449183,0.415672303,0.141765972,-0.243977787,-0.446283719,-0.704004808,-0.361629392,-0.640252789,-0.327650003,0.182620126,-1.045750991,-0.220557381,-0.816345874,-1.437829193,1.147490275,-0.880574105,0.546085828,-0.528817481,0.12357681,1.705712185,-0.308646858,1.544969445,-0.082430733,-2.991443229,-0.155605648,0.401725194,-0.983862029,0.469873309,0.908941113,1.007731896,0.117128855,-0.330941571,-0.493143123,-0.789321611,2.778692895,2.265847216,3.383389539,3.036598067,3.263191307,2.453924734,3.448430566,1.81550675,2.623159507,1.194907165,3.169340332,4.61598891,3.704631828,3.458407221,1.90281668,1.967743819,1.225875308,-0.40242174,-0.187916429,0.465154247,-0.449504967,-0.449504967,-0.462318119,-0.423981196,-0.527717535,-0.311879222,-0.311742441,-0.320096795,-0.435737694,-0.198237733,-0.428596755,-0.585920318,0.401731531,-0.772723504,-0.456431638,-0.690418263,-0.689638434,-0.417286832,-0.698579016,-0.400934712,0.001274325,0.897687065,-0.437769055,-0.73748733,-1.17668511,0.051972857,-0.438951796,-0.235337052,-0.310268774,-1.128405468,-0.299378774,0
ZWFDEY0-05,-1.019256193,-0.481816298,-1.403831139,-0.885036076,-0.78479483,-0.975341387,-0.008178616,0.346518933,-0.809730614,-1.654272124,-0.446283719,-0.704004808,-0.797907466,-0.640252789,-0.168001195,-0.023278178,-1.045750991,0.951463797,-0.816345874,-0.318300626,0.864153311,0.106642323,0.438475967,0.510212904,0.485481724,1.991803257,-0.858182551,1.00044761,-0.730281715,-0.389212628,0.055304736,0.446976395,1.054375538,0.617920686,1.369897981,1.062168554,0.603207431,0.550271153,-0.754308867,0.125956752,1.826095275,1.562992084,2.224466947,1.77108929,2.657762319,1.519118291,1.658908786,0.998952083,2.519550541,1.005523617,1.680404321,3.251547275,2.211007347,2.073014397,0.462545465,0.501426171,-0.599780743,-0.531503359,-0.158589743,1.618494139,0.557048293,0.557048293,0.539537281,0.585053519,0.269865566,-0.82454695,-0.824555018,-0.831296881,-0.435737694,-0.447291304,-0.428596755,-0.846106771,1.987059234,-0.938047455,-0.432856598,0.074584615,0.07556998,-0.417286832,-0.572243736,-0.42665502,-0.252026061,0.447673448,-0.780608888,-0.275382837,-0.93375207,-0.418276562,-0.443297066,-0.320681605,-0.811224178,-0.418572932,-0.867658279,0
ZWFDEY0-06,-0.019245938,-0.013201628,-0.156107121,-0.247956754,0.372539014,0.448945818,0.214272215,0.2173176,-0.809730614,0.07108545,-0.446283719,-0.704004808,-0.058955423,-0.086431351,0.296892629,0.233019319,0.492477642,-0.335188909,0.105960646,0.574646652,-0.250591098,0.247782775,0.064284384,-0.850639977,0.089533639,1.174702335,-1.339965905,0.595581656,-1.072775405,-1.092065208,-0.154219845,0.353575009,-0.181853763,-0.48474672,1.067570205,-2.413518885,0.126148753,0.841101545,-0.167165607,-1.134001534,2.55223431,1.992249183,3.282565358,2.579993376,3.285017194,2.09038755,2.719882263,2.87091526,2.838317615,1.286676654,2.810662683,3.627344143,5.01149246,3.885237903,1.139915262,0.870076484,1.919266108,-0.598223144,-0.612155202,1.304888755,-0.396805818,-0.396805818,-0.409937552,-0.370063244,-0.436419457,-0.374103748,-0.373984549,-0.380553226,-0.435737694,-0.507692642,-0.428596755,-1.005185136,-0.377894853,-0.429510424,-0.456431638,-0.350815111,-0.350191541,-0.417286832,-0.572243736,-0.375214404,0.258867938,0.698748661,-0.613474469,-1.199591823,-0.93375207,0.14859945,-0.447642337,-0.213434468,-0.400440746,-0.315878545,-0.774898754,0
ZWFDEY0-07,-0.835165292,-0.465150049,-0.679126404,-0.053946747,-0.327206422,-0.975341387,-0.760605507,-0.002426547,0.453091598,-0.120419897,-0.446283719,-0.704004808,-0.314486154,0.284823636,-0.449507466,0.150369515,-1.045750991,-0.120164682,-0.256696345,-0.434192533,1.121424782,-0.859703197,-2.482147167,-0.056516225,1.209626171,-0.556565169,-0.268999128,-0.039894906,-0.021732625,-0.28789855,0.241083781,-0.084978167,-1.987600819,0.539141432,0.787920115,-0.385713338,-0.967126028,0.624385204,0.603623069,0.16009407,3.680572799,3.249202303,3.764753381,3.308191439,4.446044424,2.542308485,3.426267294,3.608549576,3.187832158,2.252964379,3.084478001,5.156356583,3.767348971,3.896538744,1.759531458,1.183085892,0.243213287,-0.60135838,-0.359568243,0.941777044,-0.329294613,-0.329294613,-0.342982734,-0.301829088,-0.40487811,-0.689580527,-0.689550462,-0.695908123,-0.435737694,-0.508345209,-0.396219048,-0.902514815,-0.457371594,-0.564189648,-0.456431638,-0.741270707,-0.740504541,-0.417286832,-0.561715796,-0.375214404,-0.230559927,0.741454579,-0.686327933,0.340756486,-0.65033019,-0.112292351,-0.445469701,-0.243644929,-0.510650935,-1.030225134,-0.583263692,0
ZWFDEY0-08,-0.333200819,-1.025256194,0.432448622,-0.187676885,-0.78479483,0.173730614,-0.053297683,0.167615992,0.544228995,0.038836566,-0.446283719,-0.704004808,-0.039782587,0.366062398,-0.213176208,-0.416988467,0.19524552,0.596194493,1.322558372,0.842132476,0.057534131,-0.371907366,0.650507343,-0.050205675,0.374569499,1.10986156,-0.176762335,-1.832361922,-0.618648422,-0.872980806,0.011873648,-0.550374417,0.313203089,-2.237007221,1.900270791,-0.72658208,-0.068279606,-1.601141873,-0.790423836,-1.476789429,2.644034539,2.507818958,2.766114498,2.250635225,2.918196048,1.610439478,2.016024671,2.250531782,2.72454314,1.802633707,2.25773042,3.615657492,3.322870651,2.479260567,1.230107035,1.470214141,0.448616555,-0.429660104,-0.469714149,0.902386519,-0.306146836,-0.306146836,-0.317028056,-0.278667216,-0.243375369,-0.585238834,-0.585179288,-0.589966157,-0.435737694,-0.472606296,-0.12391196,-0.788033795,0.271993123,-0.239064454,-0.456431638,-0.264806664,-0.263912485,-0.417286832,-0.698579016,-0.323773787,-0.7371607,-0.754320218,-1.046309758,3.113383444,0.483357331,-0.241127808,-0.404189632,-0.450586587,-1.031644555,-0.300079411,-1.225445016,0
ZWFDEY0-09,-0.473107789,-0.210620033,-0.506795858,-0.885036076,-0.197135992,-0.110039649,-0.329184985,-0.674626419,-0.171816615,0.249793277,-0.446283719,-0.072888336,-1.148978567,-0.640252789,-0.804717726,-0.995826482,-0.461059216,-1.041273562,-0.816345874,-0.930842645,-0.40521285,0.099712073,-0.525744201,-0.43643501,1.09129908,1.058683099,-0.263236974,-0.651689633,-2.560009535,-0.253312372,-0.33584811,0.455821859,-0.353913517,0.37470996,0.355500895,0.327409529,0.375064999,-0.355923175,-0.533119541,-1.032278079,1.435524666,1.47427474,1.664007863,1.121475924,2.375186428,0.609662242,1.884344623,1.115699679,1.281563233,1.36062298,0.901902228,2.519675868,2.461271318,1.329442779,0.715304953,1.578615729,0.408920604,-0.6341764,1.931261177,0.604548194,-0.439543935,-0.439543935,-0.452506438,-0.413759041,-0.508935911,0.000695192,0.000920286,-0.007489501,-0.435737694,-0.321576208,-0.38207858,-0.780150667,0.072001806,-0.08575811,-0.400977152,-0.56088796,-0.56007333,-0.417286832,-0.572243736,-0.349494096,-0.333597373,-0.004119582,-0.463482042,0.032686823,-1.13619627,0.290318453,-0.451987607,-0.199839761,-0.650918448,-0.857563164,-0.075634648,0
ZWHMV5E-01,0.454810321,-0.29365402,-0.079638278,-0.885036076,0.153918479,-0.110549972,-0.104285733,-0.30123177,-0.172262086,-0.359354702,-0.446283719,-0.337805604,-0.599458699,-0.640252789,0.055878653,-0.306344365,0.629305587,-0.310819212,0.13779299,0.014613255,-1.755894948,0.159747518,-1.766614592,-1.404038186,-0.667252796,-0.068931457,2.104784958,-0.030898898,0.044781418,0.621229037,0.577645555,-0.226848494,-0.070889006,-2.306497091,-0.179949291,0.291542054,-0.44185204,0.283523352,1.174227598,-0.594214279,-0.552242245,-0.692921061,-0.56856748,-0.617302515,-0.209556309,-0.807127901,-0.416201481,-0.39883781,-0.426699216,-0.79105557,-0.792668633,-0.315301041,-0.892034563,-0.341480293,-0.139747774,0.032500362,0.059494456,-0.005622062,1.196967345,2.438530616,-0.111842958,-0.111842958,-0.066223844,-0.084245025,-0.174930072,-0.65205106,-0.652010391,-0.655400492,-0.435737694,-0.477111808,1.385086099,0.073522032,0.106404531,-0.69882818,-0.399259371,-0.227936887,-0.228338069,-0.417286832,-0.572243736,-0.388074558,-0.625536801,0.15442614,0.453614512,-1.199591823,-0.52886367,-0.366742379,-0.365082197,-0.301044805,0.220743954,-1.161132248,-0.665829863,0
ZWLGEWL-01,1.865323268,2.303785191,2.299364797,2.51721045,1.761321489,2.140728557,1.939503958,2.118856648,1.649745301,2.501662193,2.35158975,1.636502932,2.721039363,2.016570659,2.310109276,2.510361682,1.789260396,1.89847017,1.954719951,2.016475314,-0.521700186,-0.932166739,1.891727572,-2.069385618,0.125648152,-0.693665655,-0.458718375,-2.451272235,-1.273227744,1.286333489,-0.827471965,0.557613517,-0.3999651,0.010738551,0.24605053,-0.224071229,-1.108083953,0.741881791,1.258436878,1.92533003,1.093086754,1.1216032,0.764348272,0.805600491,1.665377934,1.276026198,0.794103757,0.764767536,1.509126388,1.829413605,0.729291956,1.016227611,1.013288664,-0.345078298,0.509972424,-0.257058669,0.750432025,-0.593252024,0.559695624,-0.31203564,-0.464909992,-0.464909992,-0.478392446,-0.438087755,-0.529532681,2.451106121,2.45202355,2.434387939,1.459234409,1.214413214,-0.428596755,-0.074016002,-0.423024694,-0.052407179,-0.417033352,-0.503809947,-0.502979981,-0.417286832,-0.363915484,-0.348434643,-1.079820929,0.919747953,0.278972608,-0.58583967,-0.192035655,0.098827033,-0.092362789,-0.205486123,0.894659295,-0.386228177,0.376333102,0
