SampleID,Deseq_FLNA,Deseq_LGALS8,Deseq_LYZ,Deseq_PRR26,Deseq_PRKAG1,Deseq_HCFC1R1,Deseq_CASC14,Deseq_LINC01271,Deseq_MNS1,Deseq_CDR1,Deseq_TM6SF1,Deseq_LOC101929680,Deseq_ZNF385A,Deseq_C9orf173,Deseq_DNMBP-AS1,Deseq_C16orf72,Deseq_HLA-DQA1,Deseq_HLTF-AS1,Deseq_DCBLD2,Deseq_RNF157,proteome_C1R,proteome_IGHA2,proteome_LPA,proteome_LV144,proteome_HP,proteome_IGHG4,proteome_APOE,proteome_SAA2,proteome_FCN2,proteome_A2M,proteome_IGJ,proteome_IGHA1,proteome_LGALS3BP,proteome_MBL2,proteome_FCGBP,proteome_MYH7,proteome_APOC4,proteome_BTD,proteome_NPHP3,proteome_SERPINF2,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_315.2539_9.7,metabolome_pHILIC_147.1128_11.2,metabolome_pHILIC_154.1225_1.6,metabolome_nRPLC_285.2071_9.2,metabolome_nRPLC_389.2702_10.4,metabolome_pHILIC_189.1233_8.4,metabolome_pRPLC_288.2172_5.1,metabolome_nRPLC_495.2962_9.1,metabolome_nRPLC_172.9914_0.9,metabolome_pRPLC_267.1228_8.3,metabolome_nRPLC_183.1025_5.1,metabolome_nRPLC_309.2073_9.4,metabolome_nHILIC_740.525_4.5,metabolome_pRPLC_315.1341_7.8,metabolome_nHILIC_74.0246_9.6,metabolome_nHILIC_528.2633_6.7,metabolome_nHILIC_188.0023_1.6,metabolome_nRPLC_431.3166_10.4,metabolome_nHILIC_130.0509_8.8,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZVBQY1N-6011,-0.23548709,0.420033446,0.00676612,-0.611443941,-0.779554111,0.929335395,-0.938542689,-0.61964175,0.619088442,1.278899143,0.546523623,0.513777178,-0.89310084,0.067143956,0.291499596,-0.03267992,1.060632473,0.064026804,0.705044432,0.438123165,-0.160043058,0.957346668,-0.290038711,-0.638822403,-0.59461864,0.543500709,-0.612089225,0.42330619,-0.260709821,-1.066051984,0.113493188,0.24563461,0.431797014,0.393368969,0.332055362,-0.442029048,-0.664887466,-0.182893536,-1.276486872,-0.676614955,-0.382841161,-0.110590996,-0.472604099,-0.699432747,-0.310287597,-0.297794924,-0.373175102,-0.834928064,-0.375972131,0.113491946,-0.078517783,-0.232189667,-0.07811827,-0.812997583,0.606247829,-1.221995551,0.35671057,-0.69661948,-0.219883526,-0.873750286,-0.269562967,1.584838201,1.583957923,-0.799445499,-0.456431638,0.2172934,0.204595643,0.207553561,0.207553561,-0.029522855,0.088832085,0.652554353,0.622303438,-0.559769692,1.305364042,-0.563436486,-0.10231007,-0.559836415,-0.016560513,-1.127412973,-0.07283008,-0.886353141,-0.130055225,-0.86524314,-0.327055461,0.342772087,-0.902685548,0.159980388,0.181330581,-0.332923825,0.134087146,0
ZVBQY1N-6021,-0.643832861,-0.186542116,-0.684690233,-0.611443941,1.239602151,-0.403143918,0.324895306,-1.509295357,-0.142875239,-0.021622293,0.140737191,-0.429093873,0.352034298,-0.247647937,-0.601307257,0.273452443,0.59151775,0.047500289,0.224756264,0.429941127,-0.268791192,0.072696713,-0.847029295,0.479091034,0.509180798,1.01170902,0.2805015,0.235662925,0.436267702,-0.719799499,-0.084457962,0.024221867,-0.19464082,1.301491418,-0.925948418,-0.823078964,0.492175454,-1.012647572,1.029126442,0.74436707,0.292158214,-0.119779013,0.243161839,-0.694338745,1.905017658,0.306382374,-0.430931922,-0.780811727,-0.436320455,2.836060717,-1.022674931,-0.547590211,-0.061425682,-0.45932266,-0.737945294,-0.79639132,1.79207465,-0.731650377,0.043319985,0.828483412,-0.452336189,0.352494469,0.351434723,-0.795105519,-0.456431638,0.020895832,-0.019463707,-0.006766083,-0.006766083,-0.876187996,-0.139404221,-0.176091608,-0.18648941,0.546763939,-0.342551276,0.539123253,-0.417286832,0.546384667,-0.072751153,-0.840674096,-0.231790346,-0.858272895,0.076490199,-1.075847144,-0.327055461,0.52769451,-0.7118402,0.004324853,-0.135862071,-0.332923825,-0.568858391,0
ZVC4YUG-04,0.265506557,0.626351612,-0.76984638,-0.611443941,0.721114082,0.596447799,-0.938542689,0.51932209,1.243606281,-1.16248868,0.547555437,0.625315199,0.211248976,-0.056336944,2.952993609,0.10402638,1.441217057,0.799329076,-0.523617871,0.044755698,-0.837925215,1.671447667,1.406074712,0.247935567,0.75011525,1.077024806,0.137256008,1.112870897,0.151610112,-0.088865083,0.132188642,1.038730917,1.098944779,-0.663372649,-2.964836954,0.372096119,-0.37570641,0.553159181,0.574326854,0.087603733,2.161778445,-1.271477187,-0.025992876,-0.698633338,1.266780614,-0.158546339,-0.115311993,-0.499988737,0.0237682,-0.260238316,0.27842942,6.20333798,1.070026655,0.877214141,-0.80944768,-1.956486366,-0.049950185,-0.799556166,-0.580525757,-0.59957474,-0.512016655,0.765275338,0.764104718,-0.796206046,-0.441847079,-0.43872602,0.151648609,0.162484353,0.162484353,-0.931661999,0.0686805,0.333333949,-0.435737694,-0.329299648,-0.763141252,-0.313937902,-0.417286832,-0.329431469,-0.381644481,1.447881649,-0.424852576,2.074278949,-0.117260856,0.623792223,-0.129213205,-0.42941767,0.348294408,-0.456332877,-0.08050844,-0.60984135,0.374911614,0
ZVM4N7A-07,-0.847313414,-9.56761803,-1.437829193,-0.611443941,-0.779554111,-0.8258158,-0.938542689,-1.509295357,-2.768591797,-1.16248868,1.644075,-2.311908837,-0.89310084,-1.408388033,-1.142928711,3.48855061,-1.145665423,-4.711577848,0.6748508,-2.853531326,1.858301901,0.791039755,0.660139569,0.125074252,0.894082843,0.835306053,-0.994080687,3.474424879,0.492614803,-0.724991737,0.15991019,-0.008269578,-0.046346347,-0.585494171,0.759202088,0.663991749,0.100615303,0.518457018,0.578735181,-0.045294579,-0.003882269,-1.409523659,-0.046896828,2.988534438,0.352625183,-0.726688558,1.5720899,-0.455159669,1.520941996,-0.715925393,-1.466004859,-0.144042832,-0.294321437,0.694134693,-1.369606271,0.569180762,-0.539988464,-0.777133038,-0.997709818,-0.162290278,-0.453431159,0.48613223,0.485036588,0.436775491,-0.456431638,-0.436662846,-0.475600513,-0.46291364,-0.46291364,-0.662847783,-0.519960952,-0.311904856,-0.435737694,-0.960190371,-0.586992593,-0.965001914,-0.284041244,-0.960143991,-0.36235425,-0.193982979,-0.340629056,0.310915927,-0.471612881,-0.436634818,-0.737753909,-0.275382837,0.064856402,-0.425915984,-0.224763391,-0.326419469,0.118039084,0
ZVM4N7A-09,-0.183567117,0.0072644,-0.49632689,-0.133749772,0.122077836,0.446238463,-0.054330164,-0.428351546,-0.311291823,-0.554536287,-0.697260492,0.733220306,-0.518678558,-0.307692021,-0.058395737,-0.298354692,-0.950749597,-0.322873859,-0.18887893,0.206430932,0.728257752,-0.071851643,0.388126227,0.816124006,-0.081056509,-1.428832253,0.612723069,0.511829158,0.421718694,0.715858253,0.374296199,0.272455264,-0.128242329,-2.12805748,-0.089247632,0.559682041,1.243445012,1.247384456,-0.01782178,0.052419099,0.94402642,-0.961948304,-0.328294412,-0.697506947,0.910438245,-0.742532808,0.085143674,-1.089277076,3.122506419,-0.552321939,1.395182221,0.521892971,-0.127460715,0.820089704,-1.00567023,-1.106229594,0.444431128,-0.529395374,0.029884684,-1.56590272,-0.505435617,-0.475151784,-0.475989224,-0.512133172,-0.456431638,-0.419783154,-0.459408281,-0.445834115,-0.445834115,-0.680076071,-0.527945192,-0.428596755,-0.435737694,-0.995668226,-0.744042549,-1.002033771,-0.395934261,-0.995611826,-0.375214404,-0.168537369,-0.572243736,0.230763063,-0.570921726,0.301800207,-0.69489893,-0.5834525,0.399828591,-0.419398078,-0.084284747,-0.56935251,0.84686392,0
ZVM4N7A-6021,-0.196501806,-0.145246935,-0.62486527,-0.611443941,1.387398784,0.085119421,-0.115635973,0.875953148,0.737389481,-1.16248868,-0.0005488,0.232516623,-0.275589097,-1.408388033,0.153097116,-0.22671267,-0.445987669,-1.506029365,-0.876489471,-0.077356467,0.529678921,0.517988486,0.415276983,-0.220161003,-0.139278884,-1.339690835,-0.938077578,-1.48032983,-0.464447647,1.166123082,0.805268761,0.986457269,0.639369039,1.322760053,0.666204542,0.410761385,0.660565177,0.122035571,-0.524754742,-0.372508027,0.276584712,-1.001376272,1.437352185,-0.697185045,0.537720098,-0.674992916,0.198340063,-0.814892005,0.32155825,-0.735487573,0.280129589,0.244051602,-0.238278085,0.869126807,-0.41555997,0.120657688,0.585176545,-0.492183136,0.095059857,-0.828677754,-0.479373956,-0.720503531,-0.72127507,0.760248634,-0.408905557,-0.385040796,-0.316768732,-0.412455684,-0.412455684,1.91202326,-0.382098731,3.161829294,-0.435737694,-1.011824418,-0.752112979,-1.008456894,-0.004996422,-1.011763454,-0.407364789,-0.48367146,-0.488020216,-0.210077693,0.020417308,0.155830492,-0.429198059,-0.275382837,0.000438674,-0.410707537,-0.424907695,-0.36690831,-0.17552952,0
ZW61YGW-04,-0.718295453,-0.01922863,-0.424732106,1.070943266,-0.779554111,-0.606278044,0.818745898,-0.520199815,-0.928768566,0.045759078,-0.670298555,-0.841365739,-0.89310084,1.262174343,-0.118238902,0.580143928,-1.145665423,0.091560768,0.4246823,-0.240305557,-0.243691075,0.320531214,1.263474198,0.821836386,0.381291037,0.497695668,-0.763225129,-0.487792439,0.245845187,-1.575460091,0.277502846,0.051453165,0.836413779,0.884922151,-0.163717973,0.617769545,-0.294922774,0.087296298,-0.481569401,-0.033469124,-0.841656362,-1.011880563,0.800962613,-0.69371773,-0.481773988,-0.102624513,-0.127464142,-0.870601022,-0.295357579,0.353671065,0.372691656,-1.140207069,-0.359142653,-0.725628844,0.226706765,0.266031036,-0.920490369,-0.680380407,-0.532266996,0.212455868,-0.468729138,0.418836622,0.418550353,-0.799445499,-0.399709694,-0.438929604,-0.317133246,-0.322484537,-0.322484537,-1.022901435,-0.397072968,-0.114365161,-0.435737694,-0.490076365,1.117785032,-0.490608149,-0.417286832,-0.490162773,-0.349494096,-1.20896031,-0.466964336,-0.911415258,-0.7559973,-0.402289003,-0.154926192,-0.5834525,-0.872421549,-0.380290644,-0.369773604,-0.73130787,-0.737693011,0
ZW61YGW-05,-0.692699137,0.328602648,0.167637882,-0.611443941,0.423272136,-1.174155941,2.371530577,-0.445037054,1.027921301,0.459139401,0.261763795,-0.020714534,-0.89310084,-0.324682424,-0.15322561,-0.170178978,-0.224328708,0.144145303,1.426723285,-0.120298712,-0.142816479,0.598394882,1.293925622,0.338061863,0.900100559,0.649794931,-0.814927545,-0.595464942,0.181088473,-0.896315296,0.726162195,0.501342408,0.331936246,1.583394335,0.464050367,0.720504653,-0.76537374,0.347605814,-0.39729702,0.187148533,-0.324296921,-1.031147813,-0.222259086,-0.698268742,-0.655912134,-0.075578514,-0.350789022,-0.55212193,0.017466267,0.307625079,0.707295986,-0.743593139,0.164104825,-0.645547839,0.812128987,0.097163231,-0.452396642,-0.618659813,0.300181577,-0.057319345,0.514215123,0.463845892,0.462756236,-0.669913706,-0.422107979,-0.438929604,-0.47834063,-0.465730645,-0.465730645,-1.022901435,-0.527343189,-0.302786237,-0.435737694,-0.712733586,2.120292045,-0.718014718,-0.298183856,-0.712757103,-0.336633941,-1.217323552,-0.466964336,-0.450536287,-0.765025378,-0.342183826,-0.729182913,-0.5834525,-0.875642435,-0.380290644,-0.354668373,-1.05521859,-0.469098125,0
ZW61YGW-08,-0.965709013,-0.602004542,-0.369081401,-0.611443941,-0.779554111,-0.368887238,0.238454335,0.615116766,0.589400787,-1.16248868,-0.830031134,0.454325755,-0.009878635,-1.408388033,-0.766689462,-0.172677563,-1.145665423,-0.416720459,0.254939943,-0.123967042,-0.598737205,-0.023720714,1.044899503,0.769675355,0.292733768,0.734482596,-0.770347063,0.16858537,0.492664366,-1.498201105,0.266890977,-0.055677618,0.205343347,0.906815807,-0.503140994,-1.496576802,-1.840996798,-0.117859453,0.522975145,0.164461372,-0.717097419,-0.394959011,-0.773248294,-0.699709728,-0.453464763,-0.200105921,-0.181569278,-0.420398567,-0.066875905,1.030790455,0.311326589,-0.157327027,-0.299921807,-0.420882595,1.128010765,-0.272348575,-1.257621438,0.272367445,0.196248178,-0.804275805,0.106940856,0.859521258,0.858699005,0.321168642,-0.433935456,-0.438415141,-0.457938651,-0.444357384,-0.444357384,0.728722715,-0.478259712,-0.428596755,-0.435737694,-0.371089834,2.252613515,-0.379592653,-0.37818667,-0.371209851,-0.407364789,-1.341526599,-0.498548156,-0.80120507,-0.216569712,-0.496739995,-0.24063615,-1.045556993,-0.611529748,-0.375945374,-0.232316006,-0.81228555,-0.292753094,0
ZWCZHHY-06,-0.714353638,-1.117725348,0.366222519,-0.611443941,-0.208625281,0.64600302,-0.938542689,0.150105438,-0.657710892,-0.777522786,-1.131636422,0.058011401,-0.89310084,-1.408388033,-2.029226611,-1.52194321,-1.145665423,0.365225682,-1.038864215,-0.515027695,-0.150964211,1.388893231,0.873166564,0.135522813,-0.734293901,-0.102830163,-0.577185302,-1.020123551,-0.934901117,-0.598753059,0.30896491,0.930201416,-1.210046699,-0.471821729,0.852820577,0.789365906,0.406085566,-1.083356078,-1.211520768,-0.780837842,-0.335825825,-1.116170304,-0.607134963,-0.699418994,0.123826997,-0.132857028,-1.133694328,-0.140922623,-0.09478343,-0.11330681,0.066142324,-0.343783617,-0.29810736,-0.693579594,0.177054996,-0.163491216,1.970692885,-0.419122982,-0.996964527,0.813966243,-0.489675292,-0.009138265,-0.010100877,-0.461317336,1.827032271,-0.241346038,-0.282054379,-0.26811339,-0.26811339,-0.180762571,-0.385726095,-0.393311662,-0.361092861,-0.301843023,0.47551824,-0.309890987,-0.214117121,-0.3019826,-0.081188256,-0.93706666,-0.353302004,-0.65063944,-0.708359445,-0.094004883,-0.223510678,-0.24998069,-0.61648153,-0.328188163,-0.401368584,-0.192035655,-0.783198169,0
ZWCZHHY-07,-0.227748576,0.167346119,0.736389397,-0.611443941,0.40791669,1.958973011,-0.938542689,1.453795362,-0.061478452,0.443579391,-0.321948691,0.625916265,-0.019234674,-1.408388033,0.339851715,-0.679812795,-1.145665423,1.232058853,0.230857431,0.613520584,-1.126026275,0.578083842,0.846036515,0.621029109,-0.413136911,0.178209219,1.201491088,-1.460140094,-1.296614682,-0.008810667,0.790996785,1.085413141,-1.267751842,-0.15557149,0.198664279,-0.124805412,0.901906169,-1.194628492,-0.387388683,0.352207392,-0.398611217,-1.001353189,1.63626626,-0.697167211,-0.331066006,0.022562531,-1.224198652,0.07772122,-0.100072198,1.387182941,0.010458472,-0.250146983,-0.363554321,0.001328289,-0.015985066,-0.206760402,0.91163042,-0.262907402,-0.737925696,1.199937943,-0.501323963,0.09269957,0.091709605,-0.275573933,0.454298497,0.596933,0.55149275,0.568920545,0.568920545,-0.424165767,0.281775602,-0.428596755,-0.197568722,-0.471370895,-0.414941815,-0.479045765,-0.417286832,-0.471462586,-0.088411131,-1.008517839,-0.268394163,-1.232725062,-0.983997536,-0.4566626,-0.059822941,0.08587829,-0.688546199,-0.231083598,-0.323321666,-0.167941063,-0.68264606,0
ZWCZHHY-09,-0.567529815,0.07561526,-0.356033771,0.533778106,-0.779554111,0.807346426,0.257665666,1.265571667,-0.80400975,-1.16248868,-0.06172942,0.001463549,0.004537607,0.329259286,0.350465355,-0.656903841,-1.145665423,-0.551187407,-0.63925354,0.539075399,-1.13596388,2.318639058,1.23467317,-0.573800424,0.47616546,-0.17284776,-0.467101151,-1.263169039,-1.396638975,0.228838977,1.55966006,2.230867994,-0.220556684,0.731204196,1.418765272,-0.692760255,-0.06344986,-0.36652147,-0.650375032,-0.96574992,-0.717607354,-1.13142793,-0.413397485,-0.69903837,-0.720200717,-0.03129332,-0.976753333,-0.26389633,0.030318697,0.006171219,-1.310008377,-0.277292322,-0.237666352,1.000798152,-0.841687797,-0.236843948,1.267732551,-0.226531105,-1.173515209,1.957506106,-0.191810871,0.374319451,0.373253842,1.314512482,-0.439369702,0.714392044,0.667932115,0.686308111,0.686308111,-0.937571846,0.360708216,-0.366616573,-0.379822695,-0.727416549,-0.243190406,-0.734598946,-0.417286832,-0.727435919,-0.182312093,-0.98635571,-0.214293777,-0.079829288,-0.837249993,-0.045951171,-0.412056067,0.494791316,-0.521344927,-0.282522058,-0.163587207,0.726290371,-0.620979104,0
ZWCZHHY-10,0.015865685,0.258509054,-1.437829193,1.13915364,1.962392322,-1.260116818,0.889993059,0.140462612,0.547313104,1.603412791,-0.871428354,-0.78174433,0.479038037,1.58435952,0.504725543,1.141311711,-1.145665423,-0.828903362,-1.972683406,0.468186852,-0.843327206,0.633114639,0.992710941,1.030714849,-0.613797094,0.252874795,0.559457557,0.698011352,-0.675525163,0.38748281,0.976666829,1.311071501,-1.161811858,-0.085573652,0.160304432,-0.891631488,0.420893856,-1.180929293,-0.259192774,0.369471513,1.38261614,-1.430819142,-0.587514514,-0.700884994,-0.340767818,-0.394522881,-1.39623757,0.079471939,-0.072047684,0.515609609,-0.59905438,-0.556567271,0.131710211,0.105768952,-0.403239856,-0.223913792,0.872116414,-0.099873923,-1.290234287,1.853717931,-0.428999388,-0.032151115,-0.033107546,-0.799445499,-0.036136639,0.784358834,0.737839875,0.756232323,0.756232323,-1.022901435,0.426058203,-0.289350149,-0.120545364,0.115873486,1.083152515,0.106158786,-0.417286832,0.115615922,-0.085860937,-1.082621968,-0.235349657,-1.151873852,-0.81580831,-0.372236415,-0.540621004,1.419000302,-0.489136063,-0.325974763,-0.25421859,0.483357331,-0.808536823,0
ZWFDEY0-01,-0.272908551,0.646847211,-1.437829193,-0.611443941,2.749346163,1.072980119,0.09091328,1.61306868,0.960664882,-1.16248868,0.407468661,1.097585225,0.703851937,0.546754902,0.852739785,-1.52194321,1.115810227,1.006554278,0.285515575,1.718091622,0.942747414,-0.082430733,1.16156176,-0.071424463,0.401725194,0.12357681,-0.880574105,-0.571571812,-0.789321611,1.705712185,0.056330981,0.551730777,-0.932516291,-0.976583597,-1.600058213,0.803269305,2.300110884,0.95160582,-0.650096203,0.5848693,-0.041317639,0.095324186,-0.064463726,-0.694580552,0.251450945,3.448430566,-0.252470461,-0.672190208,-0.103262406,-0.673987224,0.884316716,-0.352258844,-0.182678068,-0.260134517,-0.703988919,-0.33137563,0.840963803,-0.125971062,0.144426524,0.472233231,-0.198237733,-0.689638434,-0.690418263,0.401731531,-0.456431638,-0.423981196,-0.462318119,-0.449504967,-0.449504967,-0.585920318,-0.527717535,-0.428596755,-0.435737694,-0.311742441,-0.772723504,-0.320096795,-0.417286832,-0.311879222,-0.400934712,0.897687065,-0.698579016,-0.310268774,-1.128405468,0.001274325,-0.437769055,-0.73748733,0.051972857,-0.438951796,-0.235337052,-1.17668511,-0.299378774,0
ZWFDEY0-05,-0.567673723,-0.950629805,-0.318300626,-0.611443941,-0.779554111,-0.533055206,-0.938542689,-1.509295357,-2.768591797,1.197866428,-0.184641047,1.073257663,0.957771882,0.857628081,-1.591555446,-1.52194321,0.748737022,-1.092385022,0.397609679,-2.853531326,1.943614119,-0.730281715,1.079896615,-0.106375097,0.446976395,0.485481724,0.106642323,-0.44935098,0.125956752,1.991803257,0.601667651,0.01443544,-0.655056412,-0.671309644,0.492718933,0.48499485,-0.298315918,-2.745633324,0.749364067,0.982298338,0.01958249,0.327865477,7.565167242,2.255271824,-0.346038848,1.658908786,1.307869559,-0.431797128,-0.005848177,-0.772545083,0.108202743,-0.797785367,-0.292426228,-0.427480231,-0.083223998,1.229936554,0.578876554,-0.348605177,0.337814924,3.127038253,-0.447291304,0.07556998,0.074584615,1.987059234,-0.432856598,0.585053519,0.539537281,0.557048293,0.557048293,-0.846106771,0.269865566,-0.428596755,-0.435737694,-0.824555018,-0.938047455,-0.831296881,-0.417286832,-0.82454695,-0.42665502,0.447673448,-0.572243736,-0.811224178,-0.418572932,-0.252026061,-0.780608888,-0.275382837,-0.418276562,-0.443297066,-0.320681605,-0.93375207,-0.867658279,0
ZWFDEY0-06,-0.231406929,-0.027037251,0.574646652,-0.611443941,2.409477477,1.403428347,-0.938542689,0.475397736,-0.95535364,-1.16248868,0.196283732,0.804578558,-0.89310084,1.291328446,0.289008069,0.273803833,-1.145665423,1.182548499,0.054295642,-1.318173113,1.293850111,-1.072775405,1.020093346,-0.353710245,0.353575009,0.089533639,0.247782775,0.329826671,-1.134001534,1.174702335,0.584865356,-0.45389135,2.191857418,0.79402134,-0.697850114,-1.178264061,0.418738191,1.38631681,-0.002988102,0.24124087,-0.182744299,-0.043213327,0.012437544,1.451903884,-0.17941347,2.719882263,0.172309009,-0.660456335,-0.076479942,1.102033387,-0.241351374,-1.035329213,-0.235422583,0.1281178,-1.022836136,-0.560992978,0.083058898,-0.45484989,0.006777572,0.033531825,-0.507692642,-0.350191541,-0.350815111,-0.377894853,-0.456431638,-0.370063244,-0.409937552,-0.396805818,-0.396805818,-1.005185136,-0.436419457,-0.428596755,-0.435737694,-0.373984549,-0.429510424,-0.380553226,-0.417286832,-0.374103748,-0.375214404,0.698748661,-0.572243736,-0.400440746,-0.315878545,0.258867938,-0.613474469,-1.199591823,0.14859945,-0.447642337,-0.213434468,-0.93375207,-0.774898754,0
ZWFDEY0-07,-0.549526048,1.064226753,-0.434192533,0.221231601,-0.779554111,0.603388523,0.931305172,0.177735598,0.412848828,0.553184834,0.674275619,0.316252815,-0.89310084,-0.609337965,-0.080272279,-0.892984724,0.993127688,0.74806313,0.434036389,1.232010291,-0.835078555,-0.021732625,0.928860518,-0.132385762,-0.084978167,1.209626171,-0.859703197,-0.525589365,0.16009407,-0.556565169,-0.179884373,-0.946056166,0.374967102,0.466089105,0.351802573,0.284261467,0.429154004,0.630005112,0.172125671,-0.93322992,0.091027363,-0.243348841,-0.153657189,1.302431392,0.402589517,3.426267294,-0.456220382,-0.21932958,-0.07134482,-0.492419352,-0.297450553,-0.952582837,-0.201833847,-0.668369195,0.046372083,0.144288277,-0.134319546,-0.482823474,0.441135734,0.329175134,-0.508345209,-0.740504541,-0.741270707,-0.457371594,-0.456431638,-0.301829088,-0.342982734,-0.329294613,-0.329294613,-0.902514815,-0.40487811,-0.396219048,-0.435737694,-0.689550462,-0.564189648,-0.695908123,-0.417286832,-0.689580527,-0.375214404,0.741454579,-0.561715796,-0.510650935,-1.030225134,-0.230559927,-0.686327933,0.340756486,-0.112292351,-0.445469701,-0.243644929,-0.65033019,-0.583263692,0
ZWFDEY0-08,-0.550327339,-0.234897795,0.842132476,-0.611443941,-0.779554111,1.688869926,-0.938542689,1.119234756,-1.475309401,0.467556655,0.019972729,0.469743236,-0.89310084,0.033050569,-1.017231808,-1.52194321,1.259344366,1.076171769,0.95161694,-1.557981612,-3.765462405,-0.618648422,1.135906734,-1.077052068,-0.550374417,0.374569499,-0.371907366,-0.216153068,-1.476789429,1.10986156,0.280055557,-0.465634373,-2.908173448,1.059898495,1.944429835,-0.788135554,0.80426001,-1.320474859,0.463810565,0.950669154,-0.305142525,0.918146057,1.603364712,0.645675754,0.587716915,2.016024671,-0.429478048,0.336351209,-0.036975465,-0.318552463,0.608112092,-0.494036302,-0.10211927,-0.710358709,0.577685814,-0.29369101,-0.117857469,-0.033382302,0.58059005,-0.200401098,-0.472606296,-0.263912485,-0.264806664,0.271993123,-0.456431638,-0.278667216,-0.317028056,-0.306146836,-0.306146836,-0.788033795,-0.243375369,-0.12391196,-0.435737694,-0.585179288,-0.239064454,-0.589966157,-0.417286832,-0.585238834,-0.323773787,-0.754320218,-0.698579016,-1.031644555,-0.300079411,-0.7371607,-1.046309758,3.113383444,-0.241127808,-0.404189632,-0.450586587,0.483357331,-1.225445016,0
ZWFDEY0-09,-0.017023573,0.435961029,-0.930842645,-0.611443941,1.0409,0.454816026,-0.938542689,0.101438869,-0.129768546,0.860567061,-1.26398209,-0.417551567,-0.89310084,0.671348275,-0.357014198,0.79311051,0.607184527,0.242215485,-1.507323481,1.449107428,-0.261071887,-2.560009535,1.138808614,-0.111804669,0.455821859,1.09129908,0.099712073,0.488338625,-1.032278079,1.058683099,0.464150005,0.495775141,0.042275156,1.432865522,-0.48287911,-0.229238938,0.178168087,-0.398249465,0.754643851,0.242894871,0.43468392,0.626724887,-0.485415138,-0.699749777,1.813593958,1.884344623,-0.413895651,0.236031413,0.077326027,-0.481233983,-0.299223808,-0.37534317,-0.083368625,1.065712208,0.435920554,-0.477195918,2.275458305,-0.118111034,-0.558960147,-0.044809317,-0.321576208,-0.56007333,-0.56088796,0.072001806,-0.400977152,-0.413759041,-0.452506438,-0.439543935,-0.439543935,-0.780150667,-0.508935911,-0.38207858,-0.435737694,0.000920286,-0.08575811,-0.007489501,-0.417286832,0.000695192,-0.349494096,-0.004119582,-0.572243736,-0.650918448,-0.857563164,-0.333597373,-0.463482042,0.032686823,0.290318453,-0.451987607,-0.199839761,-1.13619627,-0.075634648,0
