,SampleID,Deseq_SLFN5,Deseq_CALCOCO1,Deseq_TRIM37,Deseq_TIAM1,Deseq_RPS5,Deseq_DYSF,Deseq_CDCP1,Deseq_TBC1D9,Deseq_MEFV,Deseq_KLF2,Deseq_HBA2,Deseq_BRI3,Deseq_SCARNA12,Deseq_FKBP8,Deseq_MKRN1,Deseq_UST,Deseq_MRPL43,Deseq_RPS20,Deseq_SCARNA2,Deseq_JADE2,metabolome_nRPLC_209.0819_5.9,metabolome_nHILIC_740.525_4.5,metabolome_nRPLC_495.2962_9.1,metabolome_nHILIC_447.2749_7.2,metabolome_pRPLC_146.06_3.6,metabolome_pHILIC_132.0766_9,metabolome_nRPLC_539.2489_8.8,metabolome_pRPLC_288.2172_5.1,metabolome_nHILIC_74.0246_9.6,metabolome_pRPLC_269.1382_7.1,metabolome_pRPLC_526.2924_9.8,metabolome_nRPLC_172.098_2.8,metabolome_nRPLC_445.3324_11.4,metabolome_nHILIC_174.056_3.8,metabolome_nRPLC_399.3268_11.1,metabolome_nHILIC_188.0023_1.6,metabolome_pHILIC_154.1225_1.6,metabolome_pHILIC_229.1181_10.5,metabolome_nHILIC_191.0561_8.5,metabolome_nRPLC_227.1289_6.9,proteome_F11,proteome_PSTK,proteome_BTD,proteome_PROZ,proteome_SERPINF2,proteome_IGHA1,proteome_CLEC3B,proteome_KV320_2,proteome_CAMP,proteome_LV743,proteome_KV320.2,proteome_CAPZB,proteome_HV313,proteome_LGALS3BP,proteome_VCL,proteome_PGLYRP2,proteome_HP,proteome_COMP,proteome_ORM2,proteome_C1R,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,gut_genus_Clostridium.IV,gut_genus_Dorea,gut_genus_unclassified_Porphyromonadaceae,gut_family_Porphyromonadaceae,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_phylum_Proteobacteria,nares_genus_unclassified_Neisseriaceae,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_order_Bacillales,nares_genus_Staphylococcus,nares_family_Staphylococcaceae,nares_class_Betaproteobacteria,nares_family_Comamonadaceae,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
103,ZUL3S6O-07,-0.939100232,0.098229989,-0.783860866,-0.692055513,-0.732512712,-0.585066955,0.285598134,-0.374836529,-0.280730337,-0.153940044,-0.717604576,0.148143864,0.521032014,-0.212100044,0.421912205,-0.420834269,-0.947872583,0.366989267,0.289025447,-0.045536441,-0.146593567,-0.588664731,-0.384068035,-0.220700094,0.079464764,-0.65482703,-0.323699377,0.143114923,0.298881378,0.648580072,1.343831859,2.061819411,0.996218763,-0.101392768,0.934806184,0.068813664,1.088164467,-0.725112033,0.127051593,1.162211872,-0.413397838,-0.466783865,1.295768146,-0.609551052,0.180035027,0.649999943,0.002863709,-0.691759089,0.074673301,-0.740847891,-1.007860094,0.804531189,-0.594983996,0.347351647,-0.236645469,0.857309029,0.538890256,1.358982162,-1.841304578,1.047060851,-0.484436825,-0.456431638,-0.478061627,-0.640320848,-0.425607637,-0.426314965,-0.417286832,-0.425031583,-0.438929604,-0.448160266,-0.448160266,-0.999904742,-0.997072516,-0.997015719,-0.458188954,-0.144101112,-0.526453097,-0.526202504,-0.072751153,-0.840674096,-0.231790346,-0.858272895,0.076490199,-1.075847144,-0.327055461,0.52769451,-0.7118402,0.004324853,-0.135862071,-0.332923825,-0.568858391,0
67,ZN0JE53-09,-0.09677056,-0.584781246,-0.783860866,-0.692055513,-0.254230169,-0.585066955,1.244956264,0.553970336,-1.01238624,-0.180035973,-0.717604576,-0.989118647,0.154016235,-0.416129898,-0.430348846,-0.105012078,0.552041172,-0.78479483,-0.680990617,-0.075801135,-0.156502807,-0.219215195,-0.232649551,-0.194075862,-0.773532281,0.812438526,-0.25771458,-0.618511608,-0.538377482,-0.648741854,-0.876039126,1.663682667,-0.215602735,-0.684441708,0.352536296,-0.602421976,1.295990767,1.175100567,-0.385678814,-0.15587297,-0.435570732,0.331141847,-1.063752723,1.052482378,0.441302032,0.41189345,0.492690898,1.45844554,-0.552573038,1.46578303,1.731413472,0.623148726,-0.639775057,-0.892134253,-0.843093959,0.737905659,0.345562656,0.25941321,1.986101065,-0.175323626,-0.338349385,3.176448732,-0.499830135,1.074180286,-0.435737694,-0.922267981,-0.417286832,-0.241507127,-0.099858402,-0.127446834,-0.127446834,-0.375618844,-0.368019985,-0.368140869,-0.140231318,-0.372563499,2.171207903,2.172756574,-0.381644481,1.447881649,-0.424852576,2.074278949,-0.117260856,0.623792223,-0.129213205,-0.42941767,0.348294408,-0.456332877,-0.08050844,-0.60984135,0.374911614,0
9,ZKFV71L-6021,-0.939100232,0.130345596,0.30861724,0.122001333,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-1.01238624,-0.493670898,2.248943978,0.201618645,-0.899657502,0.255251837,-0.588728847,0.443682142,0.654489899,-0.78479483,0.132820169,-0.439538519,-0.15703401,0.043903081,-0.420610728,-0.227314723,-0.694678777,-0.855305704,-0.195198902,2.402183054,0.632801532,0.409747913,0.199739382,-0.352818499,-1.151878013,-0.447250654,-0.973717628,-0.351920655,-0.69739983,0.626180457,0.55827292,-0.466904375,-0.059386976,1.542640466,-0.858432624,-0.485547249,1.039047495,-0.006569491,0.425509738,0.360564252,1.019251797,-0.026518045,-0.613932496,0.361027619,-1.256790274,-0.547252659,0.965879577,0.1459548,-0.025250156,0.533563914,-0.010190493,-0.415467504,0.883812112,-0.420669502,0.459156472,-0.151080649,2.077281503,0.111914447,-0.355308916,-0.511978606,-0.436662975,-0.464046448,-0.464046448,1.059689359,1.073057824,1.072529895,-0.477372025,-0.428596755,1.531343889,1.532720646,-0.36235425,-0.193982979,-0.340629056,0.310915927,-0.471612881,-0.436634818,-0.737753909,-0.275382837,0.064856402,-0.425915984,-0.224763391,-0.326419469,0.118039084,0
149,ZYXQKWY-06,-0.064908015,-0.584781246,-0.783860866,-0.692055513,0.106433198,-0.585066955,0.549486299,-1.203256739,-1.01238624,-0.377861938,-0.717604576,0.419587005,0.801150508,1.018812231,0.752858728,-0.325875462,-0.947872583,-0.088415159,0.020927456,0.769736578,-0.150019276,0.854747447,-0.090485524,-0.201187346,-1.819501569,4.242173114,-0.501999904,-0.419323804,-0.355562563,-0.982380531,-0.620962611,-0.71630968,0.971164042,-0.325245356,0.200717673,-0.549555096,2.859861205,-2.066568651,-0.850793619,0.354330527,0.000392039,2.539381994,-0.179808036,-0.783910979,-5.632756664,-0.410252718,1.054051071,-1.609296449,-0.819912928,0.016529632,-0.425586159,0.15465301,-0.682897134,2.688292304,-0.29076218,0.7519255,-0.134796989,-0.692262316,-2.505954949,-5.056835474,-0.564013057,-0.456431638,-0.495838504,-0.608621168,-0.435737694,-0.126272923,-0.325359855,-0.452371184,-0.322909142,-0.349147702,-0.349147702,1.083703545,1.096944193,1.096696123,-0.363186719,-0.428596755,-0.530755269,-0.529932542,-0.375214404,-0.168537369,-0.572243736,0.230763063,-0.570921726,0.301800207,-0.69489893,-0.5834525,0.399828591,-0.419398078,-0.084284747,-0.56935251,0.84686392,0
104,ZUPAQVU-01,-0.153438645,-0.584781246,0.377709779,-0.692055513,-0.732512712,-0.585066955,-0.820011371,0.256222133,0.873224098,-1.126322568,-0.717604576,1.014466716,0.655658301,-0.133469238,0.146847694,0.006828529,-0.947872583,0.463926851,-0.073860793,0.061327543,-0.156772511,0.755543844,-0.077609557,-0.206452471,-0.189412071,-0.290897377,-0.520915271,-0.912264429,-0.158167729,-0.748277965,-0.540234548,-0.535882474,-0.154803805,0.250381904,0.273807277,-0.365500791,1.402903376,1.322874001,-0.345640508,0.106278446,-1.267312784,1.63088527,1.057997275,-1.107527992,-1.304817475,0.554429291,-1.181577984,-0.528085456,-1.242206326,0.742643933,1.344406547,-2.15170144,0.974367397,-0.185497716,1.060651742,0.735047315,0.355754379,0.787605639,1.526152127,0.678739192,0.622413545,-0.165456916,-0.135824845,-0.359273641,-0.435737694,-0.986057639,-0.298461162,-0.105465257,0.056451364,0.035988494,0.035988494,0.078313576,0.08760179,0.087352212,0.041471452,1.974152886,0.190655828,0.190999911,-0.407364789,-0.48367146,-0.488020216,-0.210077693,0.020417308,0.155830492,-0.429198059,-0.275382837,0.000438674,-0.410707537,-0.424907695,-0.36690831,-0.17552952,0
143,ZY9XQJP-06,-0.213767798,-0.584781246,0.934639599,-0.692055513,-0.732512712,0.137915543,-0.820011371,0.817002418,-0.260423057,0.347230651,-0.717604576,0.883946432,0.007663897,-0.19282726,0.26584703,1.225901796,0.629539527,0.141136319,-0.139869847,0.292461794,-0.150386068,-0.171140587,1.078679223,-0.215989718,0.398964699,1.035093048,-0.553051039,-0.008030878,-1.187649609,-0.585435472,0.92629637,-0.830337182,-1.003134723,-0.051655617,-0.601496415,-0.782333752,-0.696415948,-0.851984976,-0.408974107,-0.583303167,0.833254452,-0.091359561,1.086961396,0.75498784,-0.469674713,-1.77930121,-0.254428346,-1.313237119,-0.340519435,-1.31633274,0.098398908,-0.230732702,-1.327660632,0.688064041,0.256408824,0.279365323,0.7571653,0.944086239,-0.509165572,0.401544935,-0.441573979,-0.406081747,0.60229606,0.268047236,-0.417397634,-0.462958482,-0.067858945,-0.480357168,-0.438655407,-0.463846984,-0.463846984,-0.296577969,-0.289600715,-0.289743749,-0.476244389,-0.389082737,-0.742026976,-0.741261013,-0.349494096,-1.20896031,-0.466964336,-0.911415258,-0.7559973,-0.402289003,-0.154926192,-0.5834525,-0.872421549,-0.380290644,-0.369773604,-0.73130787,-0.737693011,0
138,ZY7IW45-05,-0.939100232,-0.584781246,-0.783860866,-0.692055513,0.591627944,0.301767615,0.57380734,-1.203256739,0.418043642,0.055001684,-0.497609724,-0.989118647,-0.899657502,-0.906483873,0.032654736,-1.801209817,-0.947872583,-0.78479483,0.037315089,-1.173254843,-0.152976346,0.385783061,-0.193850177,-0.219186688,1.411792169,0.356599119,5.528055302,-0.861739673,0.580948503,-0.468941413,-0.899181915,1.184530199,-0.773782623,0.834708929,-0.46292679,-0.355676211,0.553271441,2.470923414,-0.858038582,1.432766516,-1.68823149,1.947767828,0.079822883,0.37417251,-0.524261948,-0.084058027,0.238831767,-0.802899666,-1.412739939,0.291654856,-0.17812574,0.322604054,-0.869157413,1.967738418,-0.926990996,1.130669648,1.11373916,0.626365867,-0.213125022,-0.460012501,1.160246533,0.319907189,-0.484136042,-0.885822764,-0.435737694,-1.010133995,-0.290557938,-0.537632056,-0.438929604,-0.464352308,-0.464352308,-0.86096565,-0.856660366,-0.85664323,-0.473450003,-0.428596755,-0.702727043,-0.702187743,-0.336633941,-1.217323552,-0.466964336,-0.450536287,-0.765025378,-0.342183826,-0.729182913,-0.5834525,-0.875642435,-0.380290644,-0.354668373,-1.05521859,-0.469098125,0
152,ZYXQKWY-09,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,0.594294083,1.33219412,-0.717604576,-0.989118647,-0.899657502,-0.906483873,1.02104003,0.531844267,-0.947872583,-0.78479483,-1.087149846,0.365592514,-0.150371608,0.638449771,-0.322346858,-0.211618963,-0.783614167,2.30177162,-0.524741758,-0.041541565,-0.807200536,-0.441571778,-0.482851389,-1.033729592,-0.135609126,-0.609708831,-0.359230593,-0.432946175,-0.701208261,-1.250428066,-0.87778874,-0.169792152,-0.43649853,-0.20391317,-0.399270896,-1.233460387,0.281405739,-0.150795066,-0.125513458,0.526498235,-1.307581144,-1.048864351,-0.166732221,-0.226844678,0.294757566,-0.29640351,1.028390519,-0.529129095,0.319586501,1.442468639,1.005357186,-0.829518523,-0.157421761,-0.334082379,-0.502679593,0.019568782,-0.435737694,-0.59896472,-0.417286832,-0.536648838,-0.433074035,-0.45753369,-0.45753369,-0.215412457,-0.206652961,-0.206819425,-0.470728055,-0.381682119,-0.432680685,-0.431831609,-0.407364789,-1.341526599,-0.498548156,-0.80120507,-0.216569712,-0.496739995,-0.24063615,-1.045556993,-0.611529748,-0.375945374,-0.232316006,-0.81228555,-0.292753094,0
87,ZPMBHPS-01,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,1.112438534,-1.203256739,-1.01238624,-1.126322568,-0.717604576,-0.989118647,0.643385176,-0.906483873,0.133287426,1.694727713,-0.947872583,-0.78479483,0.693412732,0.996166792,-0.135627523,0.185058985,0.13205869,-0.089947216,-0.950876112,-0.001786165,-0.357647411,-0.23629939,1.247561126,-0.799355984,1.071814081,-0.930075069,0.22962321,-0.716700736,0.105879581,-0.465728044,-0.688806262,-0.300102384,0.534608892,-0.367772592,-0.417165587,0.457551352,0.15202996,0.606420672,-0.788391547,0.258583107,-0.492316987,-0.997428084,-1.789740384,0.854606466,0.405648415,-1.188187932,0.42550971,-1.21318227,0.750051773,-0.032556656,1.075941283,0.339463557,-0.659982043,0.597600806,-0.554301443,-0.343811278,-0.512016655,-0.825704043,-0.411124423,-0.003801273,-0.339086508,-0.446829395,-0.401349699,-0.416997687,-0.416997687,-0.00883491,-0.00245207,-0.002676212,-0.428435403,-0.428596755,0.610043375,0.609986418,-0.081188256,-0.93706666,-0.353302004,-0.65063944,-0.708359445,-0.094004883,-0.223510678,-0.24998069,-0.61648153,-0.328188163,-0.401368584,-0.192035655,-0.783198169,0
98,ZTMFN3O-01,-0.106359789,-0.584781246,0.44731407,-0.692055513,-0.732512712,-0.585066955,-0.820011371,1.8041063,0.341109394,-1.126322568,-0.717604576,-0.989118647,-0.899657502,-0.906483873,0.47222864,-0.126375507,-0.947872583,0.255212807,0.247144645,0.452437717,-0.155371097,-0.377229153,0.07478451,2.667499964,-0.870802638,2.182624017,0.00826401,0.96478127,0.264018256,1.484005813,1.034304517,-0.091078437,-0.338187002,-0.617993824,-0.596028206,-0.456836355,0.011867636,-0.577315221,-0.802090951,-0.526043231,-0.005773981,-0.099954947,-3.202333367,1.032350334,1.66103514,1.499216372,3.135003275,0.835446967,2.866114962,1.347622205,0.339385568,1.308117578,-0.476500453,2.693708448,-1.773670002,1.540311823,-0.561900325,-0.04193294,-0.492567894,1.955971862,-0.742557686,-0.392401831,-0.458265942,-0.422282942,0.054043969,0.375407982,-0.084013412,1.344204827,1.944656207,1.921457557,1.921457557,-0.870083598,-0.866651247,-0.866631288,1.897011602,-0.354722722,-0.930095549,-0.929380115,-0.088411131,-1.008517839,-0.268394163,-1.232725062,-0.983997536,-0.4566626,-0.059822941,0.08587829,-0.688546199,-0.231083598,-0.323321666,-0.167941063,-0.68264606,0
111,ZVC4YUG-04,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,0.383758769,0.702671062,-1.203256739,-0.00472523,0.445445554,-0.717604576,-0.989118647,-0.899657502,0.554611278,-1.94986524,0.423597227,0.371175418,-0.78479483,0.408966175,1.12856261,-0.158550733,0.877214141,0.0237682,-0.196629329,-0.67772356,-1.161565235,-0.437897818,-0.499988737,-1.956486366,-0.718813122,-1.400196668,-0.37169627,-0.423066084,-0.416509073,-0.620586676,-0.799556166,-0.698633338,-0.360686631,0.719985694,1.763530866,-0.033523089,-1.008809553,0.553159181,0.626130746,0.087603733,1.038730917,-0.39786736,0.854164966,-0.649471439,-0.171590695,1.060811945,0.784015019,1.415464447,1.098944779,0.72236267,-0.557830347,0.75011525,-0.215477003,0.697594771,-0.837925215,-0.796206046,-0.441847079,-0.512016655,-0.931661999,-0.435737694,-0.763141252,-0.417286832,0.0686805,-0.43872602,0.162484353,0.162484353,-0.313937902,-0.329299648,-0.329431469,0.151648609,0.333333949,0.764104718,0.765275338,-0.182312093,-0.98635571,-0.214293777,-0.079829288,-0.837249993,-0.045951171,-0.412056067,0.494791316,-0.521344927,-0.282522058,-0.163587207,0.726290371,-0.620979104,0
166,ZTUO1AO-01,1.161142069,2.166329754,-0.545194256,0.895519568,-0.77526484,-0.600423422,-0.592451615,0.258773364,0.460983371,0.16816889,-0.604023105,0.85914962,-0.591401678,0.401964113,1.506862119,1.066077144,-0.79429172,0.779205612,0.307752955,0.881014783,-0.560032763,1.007038032,-0.238260919,-0.843478071,-0.020035003,0.499648685,0.001586157,2.398304522,0.09992212,-1.30756208,1.197582503,-0.680418743,1.502321494,0.269240215,0.865996453,-1.048038009,-0.490194749,-1.194025729,-0.529357116,-0.293912126,-0.549400165,-0.516042767,0.222321829,1.017585986,0.618903073,-0.49837215,-0.258899756,-0.732429851,-0.789980869,0.046646159,-1.07953592,0.285309517,-0.640255636,-0.296052555,0.136713815,-0.471735036,-0.332019971,0.898377066,-0.194701298,0.283152059,-0.499163928,-0.365828089,0.305710146,2.62736679,-0.424975554,-0.666477736,-0.382255624,-0.629953904,-0.506722057,-0.593872469,-0.593872469,1.077783698,1.090676546,1.09051609,-0.605073533,-0.292849828,-1.291287352,-1.291205528,-0.085860937,-1.082621968,-0.235349657,-1.151873852,-0.81580831,-0.372236415,-0.540621004,1.419000302,-0.489136063,-0.325974763,-0.25421859,0.483357331,-0.808536823,1
160,ZLPZS0H-11,-1.1967239,-0.667202174,-0.545194256,-0.697484101,-0.77526484,-0.600423422,0.628854688,1.80166932,-0.630817184,-1.364444396,-0.604023105,-0.519227936,-0.591401678,-0.681297303,-0.310353853,-1.777054452,-0.79429172,-0.898327548,0.190355842,0.722463367,-0.559109023,-1.473337628,-1.141131443,0.531607033,0.362035229,-0.695359449,-0.201981002,0.915964897,0.396763041,-1.4631142,-0.395349489,-0.500430803,1.588596764,1.68225413,1.797262588,-1.266958384,-0.501492747,-0.217634357,1.66852869,-0.503392097,-0.731869251,1.019113673,0.55880512,0.93594791,0.195871695,-0.373263024,0.571626121,0.687985585,0.138543749,0.740056511,1.830106292,0.324122521,0.928991303,0.683523014,-2.808550646,-0.085366385,-1.207906027,0.955170194,-0.552263565,-0.234849369,4.47031826,3.692845183,-0.596266365,0.059188214,-0.424424906,-0.654593095,-0.401400779,-0.788351177,-0.597874217,-0.265863206,-0.265863206,-0.282588903,-0.27573999,-0.275811577,-0.4001719,-0.459963338,-0.553706218,-0.553579641,-0.400934712,0.897687065,-0.698579016,-0.310268774,-1.128405468,0.001274325,-0.437769055,-0.73748733,0.051972857,-0.438951796,-0.235337052,-1.17668511,-0.299378774,1
64,ZMBVNFM-10,-0.939100232,-0.584781246,-0.783860866,0.230261529,0.070930451,-0.585066955,-0.820011371,-0.220533067,-1.01238624,-0.409535504,-0.717604576,2.07241674,0.147596889,-0.906483873,-0.438098993,-0.116430796,0.18827241,-0.117884748,-0.018397789,-0.341962689,-0.15427287,-0.161612611,-0.387139864,-0.170151464,0.703562399,-1.025414811,-0.495843221,0.140899585,0.215299396,-0.623085197,-1.302905066,-0.716435135,-0.169494157,0.394296339,-0.415038922,0.181804814,-0.700790272,-0.993654103,-0.139329998,-0.15318934,-0.011526598,0.213641031,1.711124954,-0.514765743,0.428820187,-0.707381444,0.085370447,0.113222652,1.391455687,0.045981879,-2.359155795,1.024113767,-1.300479634,-0.329232199,0.870236866,-0.541704358,-0.594027011,1.627025452,-0.021619277,-1.100033125,-0.28547734,-0.456431638,-0.444255042,-0.105874354,-0.435737694,0.117026161,0.376323055,4.694981206,-0.438929604,-0.466311699,-0.466311699,-0.985219871,-0.980893948,-0.98084172,-0.479787413,-0.428596755,-0.970885517,-0.970181042,-0.42665502,0.447673448,-0.572243736,-0.811224178,-0.418572932,-0.252026061,-0.780608888,-0.275382837,-0.418276562,-0.443297066,-0.320681605,-0.93375207,-0.867658279,0
15,ZKVR426-13,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,0.678926436,0.270452419,-0.156313085,-0.989118647,-0.899657502,0.698669815,1.475395129,0.666484654,1.26608884,0.514786827,-1.087149846,-1.173254843,-0.151385398,0.33342374,-0.461184086,-0.220829695,0.659381756,-0.530161117,-0.179218343,-0.471598585,-0.634865378,-0.610123605,0.895739363,0.315217325,-1.267662232,0.093551546,-0.723919838,0.250547545,-0.699237776,0.836362976,-0.80800178,-0.310739786,-0.195780031,-0.80813126,1.166323795,0.589251567,0.228225056,0.420032703,-0.754303841,0.447287494,0.57704645,0.528190855,1.025132093,-1.681781931,-0.47585458,-0.085116666,0.817944156,-0.657321374,0.639217329,-0.817156231,0.407826729,-0.651833608,1.172279903,-0.382915875,-0.332484918,0.586169733,0.06635548,0.429823849,0.858211753,-0.445119822,-0.438772789,-0.466154979,-0.466154979,2.798933071,2.818349984,2.817329083,-0.479631447,-0.428596755,-0.542310455,-0.541490833,-0.375214404,0.698748661,-0.572243736,-0.400440746,-0.315878545,0.258867938,-0.613474469,-1.199591823,0.14859945,-0.447642337,-0.213434468,-0.93375207,-0.774898754,0
82,ZNDMXI3-08,-0.939100232,0.172805862,-0.783860866,-0.692055513,0.018728068,-0.585066955,-0.820011371,0.251754597,0.059829932,1.346430402,-0.717604576,-0.989118647,-0.899657502,0.111111375,0.004996131,0.301770056,-0.947872583,-0.78479483,-0.449193515,-0.718198559,-0.161469236,0.016738371,0.017497212,-0.226838072,0.799113245,-0.782898555,-0.371445474,0.904144518,0.090485251,-0.407921409,0.499042766,-0.637994553,2.060298687,0.75927829,0.532368995,-0.788824992,-0.689814594,0.784665651,-0.850888458,-0.066408631,0.216033057,-0.867990611,0.833787762,0.61136741,-0.23677317,0.770611793,-0.837701887,-1.096903888,-2.062725389,0.449892927,-0.587778768,-1.061584849,0.554600872,-0.271026428,0.94142138,1.072205008,1.27408523,1.258898437,-0.823410843,0.9761971,-0.799445499,0.425141768,-0.512016655,-1.022901435,-0.435737694,-0.643199649,-0.417286832,-0.365463409,-0.438648988,-0.406861303,-0.406861303,1.846163412,1.854495323,1.85374667,-0.361458276,6.162519857,-0.537437924,-0.536616993,-0.375214404,0.741454579,-0.561715796,-0.510650935,-1.030225134,-0.230559927,-0.686327933,0.340756486,-0.112292351,-0.445469701,-0.243644929,-0.65033019,-0.583263692,0
41,ZLTUJTN-12,-0.939100232,-0.584781246,-0.783860866,-0.692055513,0.787436357,-0.585066955,-0.820011371,-1.203256739,0.629569665,-0.226735744,0.230609301,2.143178815,0.414674604,0.127308342,-0.738632604,0.805783766,-0.947872583,0.052195055,0.203596287,0.756824776,-0.155603903,-0.145591313,-0.442213387,-0.205819265,2.242309279,-0.043232798,-0.519857392,1.039579035,-0.25211261,0.569384297,-0.545345974,0.272474371,-0.350100108,2.473631128,-0.597269065,-0.48336967,-0.69798249,0.114749761,-0.85967951,0.138310455,0.878342208,-1.327794829,-0.073842472,0.631534779,-0.131099451,-1.432118842,0.079522378,-0.841154678,-1.091388133,-0.253508015,-0.491515212,0.717216142,-0.650986397,-1.524867508,0.126829488,-0.222193358,0.047063866,-0.839632826,-0.314332158,1.096762206,-0.657703364,-0.407877046,-0.504605761,-0.723600443,0.327292626,-0.679434129,-0.369174221,-0.489325732,-0.436307518,-0.415474225,-0.415474225,1.199680775,1.206428664,1.205863063,-0.413547021,-0.2018788,-0.744137495,-0.743372099,-0.323773787,-0.754320218,-0.698579016,-1.031644555,-0.300079411,-0.7371607,-1.046309758,3.113383444,-0.241127808,-0.404189632,-0.450586587,0.483357331,-1.225445016,0
159,ZLPZS0H-09,-1.1967239,-0.667202174,-0.545194256,-0.697484101,-0.77526484,-0.600423422,-0.592451615,-1.059386579,-0.630817184,-1.364444396,2.675890797,-0.519227936,-0.591401678,-0.681297303,-1.700454725,-1.777054452,-0.79429172,-0.898327548,-1.057661677,-0.963054612,-0.554653185,-0.136668891,-1.036581655,0.871224415,1.004784514,0.113734333,-0.517383022,-1.730385867,0.348807911,-0.185488075,0.360268617,-1.00481615,1.235471561,1.824307055,1.071004721,-0.528454747,-0.501974616,0.424641988,-0.458873865,-0.628750668,-1.545697781,2.312623877,0.415614129,-0.407014411,0.013491701,0.132869741,1.692307844,1.149582477,-0.525482794,1.673680562,-0.680865141,-1.18943243,1.624935201,0.522113849,-0.231342564,0.066744595,0.645851644,1.100426711,0.636328394,-0.05220207,0.342478223,-0.035975706,-0.4826879,-0.365954658,-0.413723698,-0.589228622,-0.401400779,2.228750726,-0.170303257,-0.3081418,-0.3081418,-0.466386671,-0.460356727,-0.460416308,-0.391334319,-0.326951132,-0.454196505,-0.45406389,-0.349494096,-0.004119582,-0.572243736,-0.650918448,-0.857563164,-0.333597373,-0.463482042,0.032686823,0.290318453,-0.451987607,-0.199839761,-1.13619627,-0.075634648,1
109,ZVBQY1N-6011,-0.287851201,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,0.041870648,0.397697316,-0.568740093,0.884528404,0.720203122,-0.085007344,0.137184922,-1.199118261,-0.325091548,0.491642193,0.298694197,-1.087149846,-1.173254843,-0.150742637,-0.812997583,-0.375972131,-0.206832539,-0.39894373,-0.855417813,-0.519012031,-0.834928064,-1.221995551,-0.714034634,-1.102484806,-0.471455505,-0.463649998,-0.897814117,-0.517180141,-0.69661948,-0.699432747,-0.511545715,-0.549879148,-0.446192647,-0.260398678,0.622433907,-0.182893536,-0.084486346,-0.676614955,0.24563461,-0.355449312,-0.91340734,-0.650299526,0.380099199,0.086122688,-0.736431388,0.352954794,0.431797014,0.30066126,0.413616856,-0.59461864,-0.515642496,-1.164713583,-0.160043058,-0.799445499,-0.456431638,-0.269562967,-0.029522855,0.622303438,1.305364042,-0.10231007,0.088832085,0.2172934,0.207553561,0.207553561,-0.563436486,-0.559769692,-0.559836415,0.204595643,0.652554353,1.583957923,1.584838201,-0.388074558,0.15442614,-0.572243736,0.220743954,-1.161132248,-0.625536801,0.453614512,-1.199591823,-0.366742379,-0.365082197,-0.301044805,-0.52886367,-0.665829863,0
